Time [ms],Lat,Lng,GPS Alt [m],Sats,Pressure [hPa],Raw Baro Alt [m],Filter Baro Alt [m],Baro Vert Vel [m/s],Baro Vert Acc [m/s^2],Baro Temp [°C],Bat 1 Voltage [V],IMU Acc X [m/s^2],IMU Acc Y [m/s^2],IMU Acc Z [m/s^2],IMU Gyr X [deg/s],IMU Gyr Y [deg/s],IMU Gyr Z [deg/s],State
ets Jun  8 2016 00:22:57
""
rst:0x1 (POWERON_RESET),boot:0x13 (1538467.00,57.3247,25.3252,106.40,12.00,1002.24,-0.17,-2.34,-0.58,-0.48,4.5,4.04,-15.46,0.09,0.62,0.99,-0.24,-0.02, 3
1599097.00,57.3276,25.3347,1259.60,11.00,865.88,1216.53,1217.95,-19.03,-2.00,4.5,4.03,1.03,-0.15,-0.15,-2.52,-2.08,0.05, 4
1599119.00,57.3276,25.3347,1259.60,11.00,865.88,1216.53,1217.42,-19.21,-2.12,4.5,4.03,1.13,-0.06,-0.41,-2.71,-1.88,-0.24, 4
1599143.00,57.3276,25.3347,1259.60,11.00,865.88,1216.53,1216.91,-19.31,-2.17,4.5,4.03,0.99,-0.01,-0.47,-2.92,-1.58,-0.52, 4
1599167.00,57.3276,25.3347,1259.60,11.00,865.98,1215.58,1216.33,-19.48,-2.27,4.5,4.03,0.92,0.05,-0.49,-3.11,-1.22,-0.73, 4
1599189.00,57.3276,25.3347,1259.60,11.00,865.98,1215.58,1215.84,-19.58,-2.30,4.5,4.03,1.02,0.21,-0.60,-3.26,-0.83,-0.84, 4
1599212.00,57.3276,25.3347,1259.60,11.00,865.98,1215.58,1215.44,-19.60,-2.28,4.5,4.03,0.87,0.29,-0.50,-3.42,-0.44,-0.87, 4
1599235.00,57.3276,25.3347,1259.60,11.00,865.98,1215.58,1215.05,-19.57,-2.21,4.5,4.03,0.77,0.32,-0.42,-3.57,-0.06,-0.83, 4
1599258.00,57.3276,25.3347,1259.60,11.00,866.18,1213.69,1214.47,-19.75,-2.32,4.5,4.03,0.91,0.47,-0.48,-3.73,0.32,-0.71, 4
1599279.00,57.3276,25.3347,1259.60,11.00,866.18,1213.69,1213.99,-19.85,-2.36,4.5,4.03,1.00,0.64,-0.48,-3.89,0.66,-0.51, 4
1599300.00,57.3276,25.3347,1259.60,11.00,866.18,1213.69,1213.59,-19.88,-2.35,4.5,4.03,0.96,0.70,-0.42,-4.05,0.95,-0.24, 4
1599323.00,57.3276,25.3347,1259.60,11.00,866.18,1213.69,1213.22,-19.86,-2.28,4.5,4.03,0.93,0.73,-0.35,-4.18,1.21,0.10, 4
1599346.00,57.3276,25.3347,1259.60,11.00,866.28,1212.74,1212.76,-19.92,-2.29,4.5,4.03,0.88,0.72,-0.10,-4.32,1.36,0.49, 4
1599368.00,57.3276,25.3347,1259.60,11.00,866.28,1212.74,1212.38,-19.91,-2.24,4.5,4.03,0.99,0.71,0.11,-4.44,1.35,0.88, 4
1599390.00,57.3276,25.3347,1259.60,11.00,866.28,1212.74,1212.05,-19.85,-2.15,4.5,4.03,0.98,0.64,0.34,-4.53,1.20,1.25, 4
1599413.00,57.3276,25.3347,1259.60,11.00,866.28,1212.74,1211.74,-19.75,-2.02,4.5,4.03,0.90,0.56,0.50,-4.56,0.91,1.56, 4
1599435.00,57.3276,25.3347,1259.60,11.00,866.51,1210.56,1211.21,-19.89,-2.10,4.5,4.03,0.88,0.36,0.60,-4.51,0.58,1.75, 4
1599457.00,57.3276,25.3347,1259.60,11.00,866.51,1210.56,1210.74,-19.97,-2.13,4.5,4.03,0.81,0.19,0.66,-4.40,0.24,1.85, 4
1599479.00,57.3276,25.3347,1259.60,11.00,866.51,1210.56,1210.34,-19.98,-2.10,4.5,4.03,0.85,0.02,0.74,-4.25,-0.19,1.85, 4
1599502.00,57.3276,25.3347,1259.60,11.00,866.51,1210.56,1209.97,-19.94,-2.02,4.5,4.03,0.90,-0.22,0.71,-4.10,-0.57,1.73, 4
1599527.00,57.3277,25.3348,1259.60,11.00,866.58,1209.90,1209.51,-19.93,-1.97,4.5,4.03,0.86,-0.43,0.55,-3.97,-0.93,1.39, 4
1599549.00,57.3277,25.3348,1259.60,11.00,866.58,1209.90,1209.20,-19.86,-1.87,4.5,4.03,0.86,-0.53,0.49,-3.88,-1.13,1.08, 4
1599571.00,57.3277,25.3348,1259.60,11.00,866.58,1209.90,1208.92,-19.75,-1.74,4.5,4.03,0.89,-0.64,0.36,-3.77,-1.27,0.72, 4
1599594.00,57.3277,25.3348,1259.60,11.00,866.58,1209.90,1208.65,-19.60,-1.58,4.5,4.03,0.90,-0.70,0.24,-3.64,-1.33,0.29, 4
1599617.00,57.3277,25.3348,1259.60,11.00,866.89,1206.96,1208.04,-19.80,-1.72,4.5,4.03,0.92,-0.79,0.12,-3.50,-1.29,-0.13, 4
1599779.00,57.3277,25.3348,1259.60,11.00,866.89,1206.96,1205.31,-19.58,-1.31,4.5,4.03,1.00,-0.41,-0.34,-2.66,0.76,-2.41, 4
1599801.00,57.3277,25.3348,1259.60,11.00,866.89,1206.96,1205.31,-19.18,-0.96,4.5,4.03,0.90,-0.24,-0.25,-2.58,1.05,-2.48, 4
1599827.00,57.3277,25.3348,1259.60,11.00,866.89,1206.96,1205.23,-18.79,-0.62,4.5,4.03,0.70,-0.02,-0.14,-2.55,1.39,-2.41, 4
1599850.00,57.3277,25.3348,1259.60,11.00,867.41,1202.04,1204.30,-19.29,-1.02,4.4,4.03,0.93,0.11,-0.08,-2.58,1.61,-2.27, 4
1599872.00,57.3277,25.3348,1259.60,11.00,867.41,1202.04,1203.57,-19.62,-1.27,4.4,4.03,0.86,0.19,0.01,-2.63,1.74,-2.05, 4
1599894.00,57.3277,25.3348,1259.60,11.00,867.41,1202.04,1202.96,-19.82,-1.41,4.4,4.03,0.79,0.24,0.20,-2.70,1.78,-1.78, 4
1599917.00,57.3277,25.3348,1259.60,11.00,867.41,1202.04,1202.43,-19.93,-1.47,4.4,4.03,0.93,0.28,0.27,-2.79,1.75,-1.53, 4
1599944.00,57.3277,25.3348,1259.60,11.00,867.52,1201.00,1201.77,-20.10,-1.58,4.4,4.03,1.02,0.32,0.36,-2.91,1.66,-1.21, 4
1599966.00,57.3277,25.3348,1259.60,11.00,867.52,1201.00,1201.27,-20.18,-1.62,4.4,4.03,0.85,0.28,0.51,-3.02,1.48,-0.90, 4
1599989.00,57.3277,25.3348,1259.60,11.00,867.52,1201.00,1200.83,-20.19,-1.60,4.4,4.03,0.94,0.40,0.70,-3.13,1.19,-0.60, 4
1600012.00,57.3277,25.3348,1259.60,11.00,867.52,1201.00,1200.46,-20.14,-1.52,4.4,4.03,1.00,0.39,0.83,-3.22,0.85,-0.30, 4
1600035.00,57.3277,25.3348,1259.60,11.00,867.68,1199.49,1199.92,-20.24,-1.58,4.4,4.03,0.93,0.24,0.84,-3.21,0.40,-0.08, 4
1600058.00,57.3277,25.3348,1259.60,11.00,867.68,1199.49,1199.48,-20.28,-1.58,4.4,4.03,1.01,0.12,0.88,-3.13,-0.03,0.04, 4
1600081.00,57.3277,25.3348,1259.60,11.00,867.68,1199.49,1199.08,-20.25,-1.52,4.4,4.03,1.05,0.07,0.80,-3.03,-0.46,0.08, 4
1600104.00,57.3277,25.3348,1259.60,11.00,867.68,1199.49,1198.72,-20.16,-1.42,4.4,4.03,1.08,0.01,0.76,-2.92,-0.86,0.07, 4
1600127.00,57.3277,25.3348,1259.60,11.00,867.81,1198.26,1198.25,-20.19,-1.42,4.5,4.03,0.98,-0.08,0.63,-2.80,-1.17,0.02, 4
1600149.00,57.3277,25.3348,1259.60,11.00,867.81,1198.26,1197.87,-20.16,-1.37,4.5,4.03,0.95,-0.15,0.58,-2.63,-1.49,-0.13, 4
1600171.00,57.3277,25.3348,1259.60,11.00,867.81,1198.26,1197.54,-20.08,-1.27,4.5,4.03,0.95,-0.13,0.35,-2.52,-1.70,-0.27, 4
1600195.00,57.3277,25.3348,1259.60,11.00,867.81,1198.26,1197.24,-19.95,-1.14,4.5,4.03,1.06,-0.24,0.22,-2.42,-1.79,-0.50, 4
1600218.00,57.3277,25.3348,1259.60,11.00,868.05,1195.99,1196.65,-20.08,-1.22,4.5,4.03,1.08,-0.22,-0.10,-2.38,-1.74,-0.71, 4
1600240.00,57.3277,25.3348,1259.60,11.00,868.05,1195.99,1196.18,-20.14,-1.25,4.5,4.03,0.97,-0.06,-0.30,-2.36,-1.53,-0.85, 4
1600262.00,57.3277,25.3348,1259.60,11.00,868.05,1195.99,1195.77,-20.13,-1.22,4.5,4.03,1.27,0.05,-0.43,-2.35,-1.25,-0.90, 4
1600284.00,57.3277,25.3348,1259.60,11.00,868.05,1195.99,1195.40,-20.07,-1.14,4.5,4.03,1.17,0.07,-0.45,-2.35,-0.92,-0.90, 4
1600307.00,57.3277,25.3348,1259.60,11.00,868.15,1195.04,1194.97,-20.08,-1.13,4.5,4.03,1.17,0.08,-0.47,-2.36,-0.59,-0.90, 4
1600329.00,57.3277,25.3348,1259.60,11.00,868.15,1195.04,1194.60,-20.04,-1.07,4.5,4.03,1.18,0.26,-0.52,-2.37,-0.26,-0.78, 4
1600351.00,57.3277,25.3348,1259.60,11.00,868.15,1195.04,1194.27,-19.94,-0.97,4.5,4.03,1.10,0.26,-0.56,-2.37,0.10,-0.64, 4
1600374.00,57.3277,25.3348,1259.60,11.00,868.15,1195.04,1193.98,-19.80,-0.83,4.5,4.03,1.16,0.44,-0.60,-2.40,0.46,-0.40, 4
1600397.00,57.3277,25.3348,1259.60,11.00,868.28,1193.81,1193.56,-19.78,-0.79,4.5,4.05,1.20,0.58,-0.42,-2.44,0.77,-0.08, 4
1600418.00,57.3277,25.3348,1259.60,11.00,868.28,1193.81,1193.22,-19.70,-0.72,4.5,4.05,1.17,0.56,-0.25,-2.51,0.94,0.31, 4
1600440.00,57.3277,25.3348,1259.60,11.00,868.28,1193.81,1192.94,-19.58,-0.60,4.5,4.05,1.12,0.43,-0.16,-2.58,1.02,0.61, 4
1600462.00,57.3277,25.3348,1259.60,11.00,868.28,1193.81,1192.67,-19.42,-0.45,4.5,4.05,1.02,0.32,-0.11,-2.62,1.05,0.86, 4
1600485.00,57.3277,25.3348,1259.60,11.00,868.37,1192.96,1192.33,-19.33,-0.36,4.5,4.05,1.02,0.30,-0.06,-2.65,1.05,1.10, 4
1600507.00,57.3277,25.3348,1259.60,11.00,868.37,1192.96,1192.05,-19.20,-0.24,4.5,4.05,0.84,0.14,-0.02,-2.67,1.01,1.28, 4
1600533.00,57.3278,25.3348,1259.60,11.00,868.37,1192.96,1191.76,-19.01,-0.08,4.5,4.05,0.81,0.09,0.08,-2.67,0.89,1.44, 4
1600556.00,57.3278,25.3348,1259.60,11.00,868.37,1192.96,1191.53,-18.79,0.12,4.5,4.05,0.83,0.01,0.22,-2.61,0.70,1.52, 4
1600579.00,57.3278,25.3348,1259.60,11.00,868.47,1192.02,1191.22,-18.66,0.23,4.5,4.05,0.94,-0.11,0.35,-2.51,0.44,1.52, 4
1600601.00,57.3278,25.3348,1259.60,11.00,868.47,1192.02,1190.97,-18.49,0.37,4.5,4.05,1.05,-0.29,0.34,-2.39,0.19,1.46, 4
1600623.00,57.3278,25.3348,1259.60,11.00,868.47,1192.02,1190.76,-18.28,0.53,4.5,4.06,0.82,-0.30,0.18,-2.30,0.01,1.34, 4
1600650.00,57.3278,25.3348,1226.60,11.00,868.47,1192.02,1190.52,-18.03,0.74,4.5,4.06,0.95,-0.38,0.16,-2.18,-0.14,1.16, 4
1600672.00,57.3278,25.3348,1226.60,11.00,868.47,1192.02,1190.36,-17.74,0.97,4.5,4.06,0.94,-0.47,0.11,-2.10,-0.26,0.97, 4
1600694.00,57.3278,25.3348,1226.60,11.00,868.47,1192.02,1190.26,-17.44,1.20,4.5,4.06,1.13,-0.57,0.07,-1.99,-0.35,0.72, 4
1600716.00,57.3278,25.3348,1226.60,11.00,868.47,1192.02,1190.17,-17.13,1.45,4.5,4.06,1.20,-0.62,0.14,-1.88,-0.44,0.42, 4
1600739.00,57.3278,25.3348,1226.60,11.00,868.47,1192.02,1190.08,-16.79,1.71,4.5,4.06,1.34,-0.73,0.17,-1.73,-0.56,0.09, 4
1600764.00,57.3278,25.3348,1226.60,11.00,868.63,1190.51,1189.77,-16.63,1.81,4.5,4.06,1.16,-0.61,-0.02,-1.58,-0.61,-0.28, 4
1600786.00,57.3278,25.3348,1226.60,11.00,868.63,1190.51,1189.56,-16.44,1.94,4.5,4.06,1.22,-0.56,-0.11,-1.48,-0.56,-0.53, 4
1600808.00,57.3278,25.3348,1226.60,11.00,868.63,1190.51,1189.37,-16.22,2.09,4.5,4.06,1.10,-0.37,-0.10,-1.40,-0.47,-0.72, 4
1600930.00,57.3278,25.3348,1226.60,11.00,868.63,1190.51,1188.05,-15.32,2.62,4.5,4.06,1.15,0.19,-0.23,-1.16,-0.05,-0.62, 4
1600953.00,57.3278,25.3348,1226.60,11.00,869.08,1186.25,1187.42,-15.54,2.40,4.5,4.04,1.13,0.32,-0.25,-1.16,0.08,-0.39, 4
1600975.00,57.3278,25.3348,1226.60,11.00,869.08,1186.25,1186.94,-15.63,2.28,4.5,4.04,1.12,0.39,-0.20,-1.18,0.16,-0.14, 4
1600999.00,57.3278,25.3348,1226.60,11.00,869.08,1186.25,1186.51,-15.62,2.24,4.5,4.04,1.01,0.38,-0.16,-1.20,0.22,0.16, 4
1601022.00,57.3278,25.3348,1226.60,11.00,869.08,1186.25,1186.17,-15.56,2.25,4.5,4.04,1.10,0.40,-0.10,-1.22,0.26,0.46, 4
1601045.00,57.3278,25.3348,1226.60,11.00,869.11,1185.97,1185.84,-15.48,2.27,4.4,4.04,1.06,0.37,-0.07,-1.23,0.24,0.76, 4
1601067.00,57.3278,25.3348,1226.60,11.00,869.11,1185.97,1185.57,-15.36,2.33,4.4,4.04,0.94,0.29,-0.09,-1.22,0.23,1.02, 4
1601090.00,57.3278,25.3348,1226.60,11.00,869.11,1185.97,1185.34,-15.20,2.42,4.4,4.04,0.91,0.22,-0.13,-1.20,0.23,1.25, 4
1601113.00,57.3278,25.3348,1226.60,11.00,869.11,1185.97,1185.12,-15.00,2.54,4.4,4.04,0.86,0.13,-0.16,-1.17,0.25,1.42, 4
1601136.00,57.3278,25.3348,1226.60,11.00,869.19,1185.22,1184.84,-14.88,2.59,4.4,4.04,0.89,0.03,-0.19,-1.12,0.27,1.57, 4
1601157.00,57.3278,25.3348,1226.60,11.00,869.19,1185.22,1184.61,-14.72,2.67,4.4,4.04,0.82,-0.00,-0.18,-1.10,0.30,1.68, 4
1601179.00,57.3278,25.3348,1226.60,11.00,869.19,1185.22,1184.43,-14.54,2.78,4.4,4.03,0.84,-0.11,-0.20,-1.05,0.30,1.73, 4
1601202.00,57.3278,25.3348,1226.60,11.00,869.19,1185.22,1184.25,-14.32,2.90,4.4,4.03,0.88,-0.20,-0.18,-1.01,0.32,1.75, 4
1601226.00,57.3278,25.3348,1226.60,11.00,869.28,1184.37,1183.98,-14.20,2.96,4.5,4.03,0.84,-0.33,-0.22,-0.96,0.34,1.71, 4
1601248.00,57.3278,25.3348,1226.60,11.00,869.28,1184.37,1183.75,-14.03,3.04,4.5,4.03,0.87,-0.39,-0.31,-0.91,0.37,1.65, 4
1601270.00,57.3278,25.3348,1226.60,11.00,869.28,1184.37,1183.57,-13.84,3.14,4.5,4.03,0.64,-0.37,-0.22,-0.86,0.38,1.59, 4
1601292.00,57.3278,25.3348,1226.60,11.00,869.28,1184.37,1183.40,-13.62,3.27,4.5,4.03,0.51,-0.36,-0.19,-0.83,0.46,1.50, 4
1601315.00,57.3278,25.3348,1226.60,11.00,869.41,1183.14,1183.11,-13.54,3.27,4.5,4.03,0.47,-0.42,-0.19,-0.80,0.51,1.48, 4
1601336.00,57.3278,25.3348,1226.60,11.00,869.41,1183.14,1182.85,-13.43,3.31,4.5,4.03,0.63,-0.58,-0.14,-0.75,0.52,1.44, 4
1601358.00,57.3278,25.3348,1226.60,11.00,869.41,1183.14,1182.65,-13.28,3.37,4.5,4.03,0.44,-0.51,0.01,-0.65,0.52,1.27, 4
1601381.00,57.3278,25.3348,1226.60,11.00,869.41,1183.14,1182.46,-13.10,3.46,4.5,4.03,1.39,-1.50,-0.06,-0.47,0.47,0.87, 4
1601404.00,57.3278,25.3348,1226.60,11.00,869.71,1180.30,1181.90,-13.27,3.25,4.5,4.03,0.58,-0.69,0.09,-0.31,0.36,0.75, 4
1601426.00,57.3278,25.3348,1226.60,11.00,869.71,1180.30,1181.44,-13.37,3.10,4.5,4.03,0.59,-0.69,0.11,-0.16,0.33,0.59, 4
1601448.00,57.3278,25.3348,1226.60,11.00,869.71,1180.30,1181.03,-13.41,3.01,4.5,4.03,1.40,-1.58,-0.77,0.07,0.54,0.16, 4
1601471.00,57.3278,25.3348,1226.60,11.00,869.71,1180.30,1180.67,-13.40,2.96,4.5,4.03,0.99,-1.21,-0.79,0.32,1.12,-0.33, 4
1601493.00,57.3278,25.3348,1226.60,11.00,869.60,1181.34,1180.49,-13.20,3.07,4.5,4.03,0.97,-1.36,-0.78,0.51,1.64,-0.89, 4
1601518.00,57.3279,25.3349,1226.60,11.00,869.60,1181.34,1180.33,-12.97,3.21,4.5,4.03,0.72,-1.08,-0.49,0.68,2.05,-1.29, 4
1601540.00,57.3279,25.3349,1226.60,11.00,869.60,1181.34,1180.22,-12.72,3.36,4.5,4.03,1.13,-1.52,-0.33,0.86,2.27,-1.81, 4
1601562.00,57.3279,25.3349,1226.60,11.00,869.60,1181.34,1180.12,-12.45,3.52,4.5,4.03,1.08,-1.06,0.09,1.01,2.26,-2.24, 4
1601584.00,57.3279,25.3349,1226.60,11.00,870.30,1174.74,1179.16,-13.06,2.93,4.5,4.03,1.04,-0.56,0.50,1.09,2.02,-2.41, 4
1601605.00,57.3279,25.3349,1226.60,11.00,870.30,1174.74,1178.34,-13.56,2.46,4.5,4.03,0.64,-0.03,0.20,1.08,1.79,-2.33, 4
1601627.00,57.3279,25.3349,1226.60,11.00,870.30,1174.74,1177.61,-13.95,2.08,4.5,4.03,1.25,-0.39,0.11,1.10,1.61,-2.32, 4
1601652.00,57.3279,25.3349,1210.70,11.00,870.30,1174.74,1176.91,-14.23,1.79,4.5,4.03,0.97,-0.11,0.37,1.09,1.33,-2.28, 4
1601675.00,57.3279,25.3349,1210.70,11.00,870.31,1174.64,1176.34,-14.46,1.56,4.5,4.03,0.92,0.09,0.57,1.03,1.04,-2.17, 4
1601696.00,57.3279,25.3349,1210.70,11.00,870.31,1174.64,1175.85,-14.61,1.41,4.5,4.03,0.89,0.20,0.68,0.93,0.68,-1.98, 4
1601719.00,57.3279,25.3349,1210.70,11.00,870.31,1174.64,1175.41,-14.70,1.30,4.5,4.03,0.96,0.42,0.63,0.77,0.29,-1.69, 4
1601742.00,57.3279,25.3349,1210.70,11.00,870.31,1174.64,1175.00,-14.72,1.26,4.5,4.03,0.96,0.76,0.71,0.57,-0.12,-1.18, 4
1601768.00,57.3279,25.3349,1210.70,11.00,870.59,1172.00,1174.26,-15.05,0.95,4.5,4.03,0.77,0.71,0.46,0.38,-0.43,-0.58, 4
1601788.00,57.3279,25.3349,1210.70,11.00,870.59,1172.00,1173.68,-15.29,0.72,4.5,4.03,0.94,0.56,0.42,0.31,-0.65,-0.16, 4
1601810.00,57.3279,25.3349,1210.70,11.00,870.59,1172.00,1173.18,-15.46,0.57,4.5,4.03,1.02,0.70,0.47,0.22,-0.87,0.27, 4
1601833.00,57.3279,25.3349,1210.70,11.00,870.59,1172.00,1172.71,-15.56,0.47,4.5,4.03,0.96,0.72,0.38,0.10,-1.06,0.76, 4
1601856.00,57.3279,25.3349,1210.70,11.00,870.78,1170.21,1172.07,-15.84,0.23,4.5,4.03,0.88,0.66,0.29,-0.01,-1.22,1.21, 4
1601878.00,57.3279,25.3349,1210.70,11.00,870.78,1170.21,1171.52,-16.04,0.05,4.5,4.03,0.76,0.55,0.21,-0.11,-1.33,1.62, 4
1601903.00,57.3279,25.3349,1210.70,11.00,870.78,1170.21,1170.99,-16.16,-0.05,4.5,4.03,0.84,0.50,0.07,-0.19,-1.38,2.06, 4
1601926.00,57.3279,25.3349,1210.70,11.00,870.78,1170.21,1170.56,-16.22,-0.10,4.5,4.03,0.74,0.28,-0.04,-0.25,-1.37,2.38, 4
1601949.00,57.3279,25.3349,1210.70,11.00,870.76,1170.40,1170.22,-16.19,-0.08,4.5,4.03,0.76,0.05,-0.07,-0.27,-1.30,2.57, 4
1601971.00,57.3279,25.3349,1210.70,11.00,870.76,1170.40,1169.93,-16.12,-0.01,4.5,4.03,0.80,-0.23,-0.17,-0.25,-1.18,2.59, 4
1601996.00,57.3279,25.3349,1210.70,11.00,870.76,1170.40,1169.66,-16.01,0.08,4.5,4.03,0.81,-0.34,-0.15,-0.21,-1.05,2.57, 4
1602019.00,57.3279,25.3349,1210.70,11.00,870.76,1170.40,1169.43,-15.85,0.21,4.5,4.03,0.92,-0.55,-0.21,-0.11,-0.90,2.49, 4
1602043.00,57.3279,25.3349,1210.70,11.00,870.45,1173.32,1169.65,-15.26,0.71,4.5,4.03,0.88,-0.70,-0.23,0.02,-0.70,2.31, 4
1602064.00,57.3279,25.3349,1210.70,11.00,870.45,1173.32,1169.85,-14.70,1.17,4.5,4.03,0.80,-0.83,-0.15,0.15,-0.52,2.12, 4
1602086.00,57.3279,25.3349,1210.70,11.00,870.45,1173.32,1170.05,-14.16,1.61,4.5,4.03,0.80,-0.99,-0.20,0.31,-0.29,1.85, 4
1602109.00,57.3279,25.3349,1210.70,11.00,870.45,1173.32,1170.21,-13.64,2.02,4.5,4.03,0.91,-1.26,-0.22,0.54,-0.00,1.44, 4
1602132.00,57.3279,25.3349,1210.70,11.00,870.55,1172.38,1170.23,-13.26,2.30,4.5,4.03,1.02,-1.64,-0.24,0.83,0.28,0.93, 4
1602286.00,57.3279,25.3349,1210.70,11.00,870.55,1172.38,1169.16,-11.95,3.08,4.5,4.03,0.57,-0.71,0.85,2.06,-1.06,-2.76, 4
1602307.00,57.3279,25.3349,1210.70,11.00,870.55,1172.38,1169.61,-11.19,3.66,4.5,4.03,0.56,-0.46,0.75,1.96,-1.45,-2.83, 4
1602330.00,57.3279,25.3349,1210.70,11.00,870.55,1172.38,1169.93,-10.55,4.11,4.5,4.03,0.44,-0.31,0.41,1.85,-1.73,-2.82, 4
1602353.00,57.3279,25.3349,1210.70,11.00,871.21,1166.15,1169.07,-11.07,3.61,4.4,4.03,0.26,-0.07,0.36,1.70,-1.95,-2.68, 4
1602375.00,57.3279,25.3349,1210.70,11.00,871.21,1166.15,1168.38,-11.43,3.26,4.4,4.03,0.28,0.02,0.42,1.55,-2.18,-2.49, 4
1602397.00,57.3279,25.3349,1210.70,11.00,871.21,1166.15,1167.82,-11.66,3.00,4.4,4.03,0.35,0.08,0.43,1.44,-2.45,-2.27, 4
1602419.00,57.3279,25.3349,1210.70,11.00,871.21,1166.15,1167.34,-11.81,2.83,4.4,4.03,0.33,0.15,0.41,1.36,-2.72,-2.02, 4
1602441.00,57.3279,25.3349,1210.70,11.00,871.67,1161.82,1166.30,-12.52,2.19,4.4,4.03,0.27,0.25,0.16,1.34,-2.89,-1.78, 4
1602463.00,57.3279,25.3349,1210.70,11.00,871.67,1161.82,1165.43,-13.07,1.69,4.4,4.03,0.32,0.26,0.13,1.27,-3.02,-1.50, 4
1602486.00,57.3279,25.3349,1210.70,11.00,871.67,1161.82,1164.67,-13.50,1.31,4.4,4.03,0.30,0.32,0.03,1.18,-3.10,-1.20, 4
1602509.00,57.3279,25.3349,1210.70,11.00,871.67,1161.82,1163.99,-13.82,1.01,4.4,4.03,0.33,0.42,-0.11,1.08,-3.12,-0.84, 4
1602535.00,57.3280,25.3349,1210.70,11.00,871.69,1161.63,1163.35,-14.08,0.78,4.4,4.03,0.42,0.44,-0.29,0.99,-3.02,-0.41, 4
1602558.00,57.3280,25.3349,1210.70,11.00,871.69,1161.63,1162.84,-14.25,0.62,4.4,4.03,0.41,0.37,-0.44,0.94,-2.85,-0.07, 4
1602580.00,57.3280,25.3349,1210.70,11.00,871.69,1161.63,1162.39,-14.36,0.51,4.4,4.03,0.35,0.32,-0.50,0.90,-2.62,0.24, 4
1602604.00,57.3280,25.3349,1210.70,11.00,871.69,1161.63,1162.00,-14.41,0.46,4.4,4.03,0.40,0.33,-0.59,0.83,-2.36,0.57, 4
1602627.00,57.3280,25.3349,1210.70,11.00,871.81,1160.50,1161.50,-14.56,0.33,4.5,4.03,0.51,0.32,-0.74,0.80,-2.07,0.88, 4
1602652.00,57.3280,25.3349,1195.10,11.00,871.81,1160.50,1161.04,-14.64,0.25,4.5,4.03,0.43,0.20,-0.77,0.76,-1.69,1.16, 4
1602673.00,57.3280,25.3349,1195.10,11.00,871.81,1160.50,1160.69,-14.66,0.23,4.5,4.04,0.40,0.13,-0.69,0.71,-1.37,1.39, 4
1602696.00,57.3280,25.3349,1195.10,11.00,871.81,1160.50,1160.39,-14.64,0.24,4.5,4.04,0.54,0.01,-0.85,0.66,-1.10,1.58, 4
1602718.00,57.3280,25.3349,1195.10,11.00,872.07,1158.05,1159.78,-14.91,0.01,4.5,4.04,0.61,-0.03,-1.05,0.57,-0.67,1.75, 4
1602740.00,57.3280,25.3349,1195.10,11.00,872.07,1158.05,1159.27,-15.10,-0.15,4.5,4.04,0.51,-0.19,-0.87,0.47,-0.33,1.87, 4
1602765.00,57.3280,25.3349,1195.10,11.00,872.07,1158.05,1158.78,-15.22,-0.25,4.5,4.04,0.47,-0.32,-0.80,0.32,0.06,1.91, 4
1602787.00,57.3280,25.3349,1195.10,11.00,872.07,1158.05,1158.38,-15.27,-0.30,4.5,4.04,0.59,-0.49,-1.09,0.12,0.47,1.91, 4
1602810.00,57.3280,25.3349,1195.10,11.00,872.19,1156.92,1157.89,-15.43,-0.43,4.5,4.04,0.52,-0.60,-0.90,-0.09,0.87,1.88, 4
1602831.00,57.3280,25.3349,1195.10,11.00,872.19,1156.92,1157.47,-15.53,-0.50,4.5,4.04,0.46,-0.52,-0.86,-0.27,1.22,1.86, 4
1602853.00,57.3280,25.3349,1195.10,11.00,872.19,1156.92,1157.11,-15.57,-0.52,4.5,4.04,0.38,-0.52,-0.74,-0.40,1.50,1.83, 4
1602875.00,57.3280,25.3349,1195.10,11.00,872.19,1156.92,1156.77,-15.56,-0.51,4.5,4.04,0.46,-0.64,-0.86,-0.51,1.77,1.73, 4
1602900.00,57.3280,25.3349,1195.10,11.00,872.34,1155.50,1156.27,-15.69,-0.61,4.5,4.06,0.39,-0.71,-0.64,-0.65,2.03,1.57, 4
1602922.00,57.3280,25.3349,1195.10,11.00,872.34,1155.50,1155.88,-15.76,-0.66,4.5,4.06,0.37,-0.70,-0.56,-0.71,2.16,1.42, 4
1602944.00,57.3280,25.3349,1195.10,11.00,872.34,1155.50,1155.53,-15.78,-0.66,4.5,4.06,0.28,-0.62,-0.33,-0.71,2.25,1.32, 4
1602966.00,57.3280,25.3349,1195.10,11.00,872.34,1155.50,1155.21,-15.75,-0.62,4.5,4.06,0.44,-0.82,-0.45,-0.68,2.30,1.14, 4
1602990.00,57.3280,25.3349,1195.10,11.00,872.46,1154.37,1154.77,-15.83,-0.68,4.5,4.06,0.49,-1.12,-0.35,-0.61,2.31,0.81, 4
1603011.00,57.3280,25.3349,1195.10,11.00,872.46,1154.37,1154.43,-15.85,-0.68,4.5,4.06,0.57,-1.18,-0.37,-0.51,2.31,0.44, 4
1603033.00,57.3280,25.3349,1195.10,11.00,872.46,1154.37,1154.13,-15.83,-0.65,4.5,4.06,0.63,-1.31,-0.26,-0.34,2.25,0.01, 4
