Time [ms],Lat,Lng,GPS Alt [m],Sats,Pressure [hPa],Raw Baro Alt [m],Filter Baro Alt [m],Baro Vert Vel [m/s],Baro Vert Acc [m/s^2],Baro Temp [°C],Bat 1 Voltage [V],IMU Acc X [m/s^2],IMU Acc Y [m/s^2],IMU Acc Z [m/s^2],IMU Gyr X [deg/s],IMU Gyr Y [deg/s],IMU Gyr Z [deg/s],State
75166.00,0.0000,0.0000,0.00,0.00,825.84,1762.38,1766.34,-204.18,-603.73,24.5,4.16,0.83,0.36,-0.48,0.00,-0.00,0.01, 3
75177.00,0.0000,0.0000,0.00,0.00,826.41,1756.79,1763.41,-211.47,-604.29,24.5,4.15,0.82,0.35,-0.49,0.01,-0.00,0.01, 3
75187.00,0.0000,0.0000,0.00,0.00,826.41,1756.79,1760.87,-217.91,-604.64,24.5,4.15,0.83,0.35,-0.49,-0.02,0.01,-0.00, 3
75197.00,0.0000,0.0000,0.00,0.00,826.41,1756.79,1758.50,-224.12,-604.78,24.5,4.15,0.83,0.36,-0.48,-0.01,0.00,0.00, 3
75208.00,0.0000,0.0000,0.00,0.00,826.41,1756.79,1756.07,-230.70,-604.72,24.5,4.15,0.83,0.36,-0.47,0.00,-0.00,0.01, 3
75219.00,0.0000,0.0000,0.00,0.00,827.00,1751.01,1753.28,-237.57,-604.91,24.5,4.15,0.83,0.37,-0.47,0.00,-0.01,0.01, 3
75229.00,0.0000,0.0000,0.00,0.00,827.00,1751.01,1750.88,-243.60,-604.90,24.5,4.15,0.83,0.35,-0.47,0.02,-0.02,0.01, 3
75239.00,0.0000,0.0000,0.00,0.00,827.00,1751.01,1748.64,-249.43,-604.70,24.5,4.15,0.83,0.34,-0.50,-0.01,-0.01,0.01, 3
75250.00,0.0000,0.0000,0.00,0.00,827.00,1751.01,1746.30,-255.64,-604.31,24.5,4.15,0.82,0.36,-0.48,-0.00,-0.02,0.01, 3
75259.00,0.0000,0.0000,0.00,0.00,827.55,1745.63,1743.88,-261.52,-604.17,24.5,4.15,0.82,0.36,-0.48,0.00,-0.00,0.01, 3
75269.00,0.0000,0.0000,0.00,0.00,827.55,1745.63,1741.84,-266.61,-603.86,24.5,4.15,0.83,0.35,-0.48,0.01,-0.01,0.01, 3
75279.00,0.0000,0.0000,0.00,0.00,827.55,1745.63,1739.69,-272.11,-603.38,24.5,4.15,0.83,0.35,-0.49,-0.01,-0.00,0.00, 3
75290.00,0.0000,0.0000,0.00,0.00,827.55,1745.63,1737.41,-277.99,-602.71,24.5,4.15,0.82,0.35,-0.48,-0.01,0.00,0.01, 3
75301.00,0.0000,0.0000,0.00,0.00,828.04,1740.83,1734.87,-284.07,-602.22,24.5,4.15,0.82,0.36,-0.48,-0.00,0.01,-0.00, 3
75311.00,0.0000,0.0000,0.00,0.00,828.04,1740.83,1732.73,-289.35,-601.56,24.5,4.15,0.82,0.37,-0.48,0.00,-0.00,-0.01, 3
75321.00,0.0000,0.0000,0.00,0.00,828.04,1740.83,1730.73,-294.44,-600.74,24.5,4.15,0.83,0.36,-0.48,0.01,-0.01,0.01, 3
75333.00,0.0000,0.0000,0.00,0.00,828.04,1740.83,1728.58,-299.92,-599.73,24.5,4.15,0.83,0.35,-0.49,0.01,0.00,0.00, 3
75344.00,0.0000,0.0000,0.00,0.00,828.66,1734.76,1725.77,-306.28,-598.99,24.6,4.15,0.83,0.35,-0.49,0.00,-0.00,0.01, 3
75354.00,0.0000,0.0000,0.00,0.00,828.66,1734.76,1723.70,-311.25,-598.07,24.6,4.15,0.82,0.36,-0.48,0.01,-0.00,0.00, 3
75364.00,0.0000,0.0000,0.00,0.00,828.66,1734.76,1721.75,-316.03,-597.00,24.6,4.15,0.82,0.36,-0.49,0.01,-0.01,0.01, 3
75376.00,0.0000,0.0000,0.00,0.00,828.66,1734.76,1719.63,-321.20,-595.75,24.6,4.15,0.82,0.37,-0.49,-0.01,0.02,-0.00, 3
75387.00,0.0000,0.0000,0.00,0.00,829.21,1729.38,1716.89,-327.18,-594.71,24.6,4.16,0.82,0.37,-0.47,0.01,0.01,0.00, 3
75398.00,0.0000,0.0000,0.00,0.00,829.21,1729.38,1714.93,-331.78,-593.51,24.6,4.16,0.82,0.36,-0.46,0.02,0.00,0.00, 3
75408.00,0.0000,0.0000,0.00,0.00,829.21,1729.38,1712.79,-336.76,-592.12,24.6,4.16,0.83,0.33,-0.51,0.00,0.01,0.01, 3
75420.00,0.0000,0.0000,0.00,0.00,829.21,1729.38,1710.78,-341.53,-590.57,24.6,4.16,0.83,0.35,-0.49,-0.01,-0.00,0.00, 3
75431.00,0.0000,0.0000,0.00,0.00,829.74,1724.20,1708.15,-347.10,-589.21,24.6,4.16,0.83,0.36,-0.48,0.01,0.01,-0.02, 3
75441.00,0.0000,0.0000,0.00,0.00,829.74,1724.20,1706.32,-351.31,-587.71,24.6,4.16,0.83,0.36,-0.49,0.00,0.00,-0.00, 3
75451.00,0.0000,0.0000,0.00,0.00,829.74,1724.20,1704.59,-355.35,-586.07,24.6,4.16,0.82,0.37,-0.48,-0.01,-0.00,0.01, 3
75462.00,0.0000,0.0000,0.00,0.00,829.74,1724.20,1702.65,-359.78,-584.27,24.6,4.16,0.82,0.36,-0.48,-0.00,0.00,0.01, 3
75472.00,0.0000,0.0000,0.00,0.00,830.27,1719.03,1700.40,-364.46,-582.71,24.6,4.16,0.84,0.34,-0.48,0.02,0.00,0.01, 3
75482.00,0.0000,0.0000,0.00,0.00,830.27,1719.03,1698.94,-367.85,-581.05,24.6,4.16,0.84,0.34,-0.49,-0.01,0.01,-0.00, 3
75492.00,0.0000,0.0000,0.00,0.00,830.27,1719.03,1697.23,-371.65,-579.26,24.6,4.15,0.83,0.36,-0.48,-0.00,-0.01,0.00, 3
75506.00,0.0000,0.0000,0.00,0.00,830.27,1719.03,1694.30,-377.41,-577.16,24.6,4.15,0.82,0.36,-0.48,0.00,0.00,-0.00, 3
75517.00,0.0000,0.0000,0.00,0.00,830.85,1713.36,1692.11,-381.75,-575.36,24.6,4.15,0.83,0.36,-0.49,-0.01,-0.01,0.00, 3
75527.00,0.0000,0.0000,0.00,0.00,830.85,1713.36,1690.41,-385.34,-573.44,24.6,4.15,0.83,0.36,-0.48,0.01,0.00,0.00, 3
75537.00,0.0000,0.0000,0.00,0.00,830.85,1713.36,1688.82,-388.77,-571.39,24.6,4.15,0.83,0.35,-0.49,0.01,0.00,0.00, 3
75697.00,0.0000,0.0000,0.00,0.00,830.85,1713.36,1636.52,-462.89,-556.99,24.6,4.15,0.82,0.36,-0.48,0.01,0.01,-0.00, 3
75707.00,0.0000,0.0000,0.00,0.00,833.39,1688.60,1640.23,-460.28,-549.02,24.6,4.15,0.82,0.35,-0.49,-0.01,-0.01,0.01, 3
75717.00,0.0000,0.0000,0.00,0.00,833.39,1688.60,1643.74,-457.57,-542.47,24.6,4.15,0.83,0.35,-0.48,0.00,-0.01,0.00, 3
75727.00,0.0000,0.0000,0.00,0.00,833.39,1688.60,1645.80,-456.35,-536.79,24.6,4.15,0.82,0.35,-0.49,0.01,-0.01,0.01, 3
75738.00,0.0000,0.0000,0.00,0.00,833.39,1688.60,1646.81,-456.21,-531.64,24.6,4.15,0.82,0.36,-0.49,-0.00,0.01,0.01, 3
75749.00,0.0000,0.0000,0.00,0.00,833.65,1686.07,1647.08,-456.75,-527.11,24.5,4.16,0.83,0.35,-0.48,0.02,0.00,-0.00, 3
75759.00,0.0000,0.0000,0.00,0.00,833.65,1686.07,1647.46,-457.07,-522.88,24.5,4.16,0.83,0.35,-0.49,0.00,-0.01,0.01, 3
75769.00,0.0000,0.0000,0.00,0.00,833.65,1686.07,1647.58,-457.60,-518.87,24.5,4.16,0.82,0.36,-0.48,-0.01,-0.00,0.00, 3
75780.00,0.0000,0.0000,0.00,0.00,833.65,1686.07,1647.12,-458.73,-514.95,24.5,4.16,0.83,0.36,-0.47,0.01,0.00,0.00, 3
75791.00,0.0000,0.0000,0.00,0.00,834.10,1681.69,1646.11,-460.33,-511.48,24.5,4.16,0.82,0.36,-0.49,-0.01,-0.00,-0.01, 3
75801.00,0.0000,0.0000,0.00,0.00,834.10,1681.69,1645.49,-461.46,-508.06,24.5,4.16,0.83,0.35,-0.48,0.01,-0.00,-0.01, 3
75811.00,0.0000,0.0000,0.00,0.00,834.10,1681.69,1644.82,-462.59,-504.67,24.5,4.16,0.83,0.35,-0.48,0.01,0.01,-0.00, 3
75822.00,0.0000,0.0000,0.00,0.00,834.10,1681.69,1643.71,-464.15,-501.23,24.5,4.16,0.83,0.35,-0.49,-0.01,0.01,0.00, 3
75832.00,0.0000,0.0000,0.00,0.00,834.60,1676.83,1642.17,-466.08,-498.14,24.5,4.16,0.83,0.37,-0.48,-0.00,0.00,0.00, 3
75841.00,0.0000,0.0000,0.00,0.00,834.60,1676.83,1641.92,-466.58,-495.13,24.5,4.16,0.82,0.36,-0.48,0.01,-0.01,0.01, 3
75852.00,0.0000,0.0000,0.00,0.00,834.60,1676.83,1640.79,-468.00,-492.07,24.5,4.17,0.83,0.36,-0.48,-0.01,-0.00,0.00, 3
75863.00,0.0000,0.0000,0.00,0.00,834.60,1676.83,1638.88,-470.17,-488.83,24.5,4.17,0.83,0.35,-0.49,0.00,-0.00,0.00, 3
75873.00,0.0000,0.0000,0.00,0.00,835.05,1672.45,1637.55,-471.68,-485.89,24.5,4.17,0.83,0.35,-0.48,0.00,0.00,0.01, 3
75883.00,0.0000,0.0000,0.00,0.00,835.05,1672.45,1636.28,-473.07,-482.87,24.5,4.17,0.82,0.35,-0.48,0.01,-0.00,0.01, 3
75892.00,0.0000,0.0000,0.00,0.00,835.05,1672.45,1635.48,-473.94,-479.84,24.5,4.17,0.83,0.35,-0.49,0.01,0.00,0.00, 3
75904.00,0.0000,0.0000,0.00,0.00,835.05,1672.45,1633.87,-475.60,-476.67,24.5,4.17,0.82,0.37,-0.48,-0.02,0.00,-0.00, 3
75916.00,0.0000,0.0000,0.00,0.00,835.46,1668.47,1631.63,-477.83,-473.61,24.5,4.17,0.83,0.35,-0.46,0.03,-0.01,0.00, 3
75926.00,0.0000,0.0000,0.00,0.00,835.46,1668.47,1629.99,-479.40,-470.41,24.5,4.17,0.82,0.35,-0.49,-0.01,-0.00,-0.01, 3
75936.00,0.0000,0.0000,0.00,0.00,835.46,1668.47,1628.89,-480.39,-467.14,24.5,4.17,0.82,0.36,-0.48,0.01,0.00,-0.00, 3
75947.00,0.0000,0.0000,0.00,0.00,835.46,1668.47,1627.43,-481.67,-463.74,24.5,4.17,0.82,0.36,-0.49,0.01,0.00,-0.00, 3
75958.00,0.0000,0.0000,0.00,0.00,836.00,1663.22,1625.63,-483.24,-460.62,24.5,4.15,0.83,0.35,-0.49,0.00,0.01,0.01, 3
75969.00,0.0000,0.0000,0.00,0.00,836.00,1663.22,1624.40,-484.23,-457.42,24.5,4.15,0.83,0.35,-0.49,-0.02,0.01,0.00, 3
75980.00,0.0000,0.0000,0.00,0.00,836.00,1663.22,1622.81,-485.48,-454.08,24.5,4.15,0.83,0.36,-0.48,0.01,0.00,0.00, 3
75992.00,0.0000,0.0000,0.00,0.00,836.00,1663.22,1620.94,-486.94,-450.54,24.5,4.15,0.83,0.36,-0.49,-0.01,0.00,0.01, 3
76003.00,0.0000,0.0000,0.00,0.00,836.50,1658.37,1618.82,-488.59,-447.20,24.5,4.15,0.83,0.36,-0.47,0.02,-0.01,0.01, 3
76013.00,0.0000,0.0000,0.00,0.00,836.50,1658.37,1617.74,-489.23,-443.80,24.5,4.15,0.83,0.36,-0.49,-0.00,0.01,0.01, 3
76023.00,0.0000,0.0000,0.00,0.00,836.50,1658.37,1616.71,-489.76,-440.33,24.5,4.15,0.83,0.35,-0.49,-0.01,-0.00,-0.00, 3
76034.00,0.0000,0.0000,0.00,0.00,836.50,1658.37,1615.33,-490.57,-436.74,24.5,4.15,0.83,0.35,-0.47,0.01,0.00,-0.01, 3
76045.00,0.0000,0.0000,0.00,0.00,836.96,1653.90,1613.67,-491.59,-433.38,24.5,4.15,0.82,0.36,-0.48,-0.01,0.00,-0.00, 3
76055.00,0.0000,0.0000,0.00,0.00,836.96,1653.90,1612.58,-492.07,-429.94,24.5,4.15,0.83,0.36,-0.48,0.00,-0.01,0.00, 3
76065.00,0.0000,0.0000,0.00,0.00,836.96,1653.90,1611.55,-492.44,-426.44,24.5,4.14,0.82,0.36,-0.49,-0.00,0.00,0.01, 3
76076.00,0.0000,0.0000,0.00,0.00,836.96,1653.90,1610.16,-493.05,-422.81,24.5,4.14,0.82,0.36,-0.49,-0.00,-0.00,0.00, 3
76087.00,0.0000,0.0000,0.00,0.00,837.46,1649.05,1608.49,-493.92,-419.43,24.6,4.14,0.83,0.36,-0.48,-0.01,0.00,0.00, 3
76097.00,0.0000,0.0000,0.00,0.00,837.46,1649.05,1607.38,-494.24,-415.98,24.6,4.14,0.83,0.36,-0.47,0.01,0.01,-0.01, 3
76107.00,0.0000,0.0000,0.00,0.00,837.46,1649.05,1606.34,-494.45,-412.45,24.6,4.14,0.83,0.35,-0.49,0.01,-0.01,0.00, 3
76117.00,0.0000,0.0000,0.00,0.00,837.46,1649.05,1605.80,-494.22,-408.93,24.6,4.14,0.83,0.34,-0.49,0.00,-0.00,0.00, 3
76128.00,0.0000,0.0000,0.00,0.00,837.46,1649.05,1603.99,-494.96,-405.21,24.6,4.14,0.82,0.36,-0.49,-0.02,0.01,-0.00, 3
76140.00,0.0000,0.0000,0.00,0.00,838.04,1643.43,1602.31,-495.60,-401.79,24.6,4.14,0.82,0.36,-0.47,0.01,0.00,0.01, 3
76150.00,0.0000,0.0000,0.00,0.00,838.04,1643.43,1600.79,-496.04,-398.24,24.6,4.14,0.83,0.36,-0.49,0.00,-0.00,0.00, 3
76161.00,0.0000,0.0000,0.00,0.00,838.04,1643.43,1599.83,-495.98,-394.63,24.6,4.14,0.83,0.35,-0.49,-0.01,-0.00,0.00, 3
76173.00,0.0000,0.0000,0.00,0.00,838.04,1643.43,1598.07,-496.46,-390.83,24.6,4.16,0.83,0.36,-0.47,0.00,0.00,0.01, 3
76267.00,0.0000,0.0000,0.00,0.00,838.48,1639.16,1562.00,-520.83,-379.94,24.6,4.16,0.82,0.36,-0.48,0.00,-0.00,0.00, 3
76278.00,0.0000,0.0000,0.00,0.00,838.48,1639.16,1566.96,-514.25,-370.50,24.6,4.16,0.83,0.35,-0.48,0.00,-0.01,0.01, 3
76288.00,0.0000,0.0000,0.00,0.00,838.48,1639.16,1570.81,-508.77,-362.14,24.6,4.16,0.83,0.35,-0.49,0.00,0.00,0.00, 3
76299.00,0.0000,0.0000,0.00,0.00,838.48,1639.16,1573.82,-504.09,-354.57,24.6,4.16,0.83,0.36,-0.49,-0.00,0.01,0.00, 3
76310.00,0.0000,0.0000,0.00,0.00,839.87,1625.71,1574.70,-501.53,-348.93,24.5,4.16,0.83,0.36,-0.49,-0.01,0.00,-0.00, 3
76320.00,0.0000,0.0000,0.00,0.00,839.87,1625.71,1575.69,-498.98,-343.66,24.5,4.16,0.82,0.36,-0.48,0.01,0.00,0.01, 3
76330.00,0.0000,0.0000,0.00,0.00,839.87,1625.71,1576.40,-496.69,-338.67,24.5,4.16,0.83,0.35,-0.47,0.01,0.00,0.01, 3
76344.00,0.0000,0.0000,0.00,0.00,839.87,1625.71,1575.23,-495.60,-333.60,24.5,4.16,0.83,0.35,-0.49,-0.01,-0.00,0.00, 3
76355.00,0.0000,0.0000,0.00,0.00,840.28,1621.74,1575.00,-494.02,-329.03,24.5,4.16,0.83,0.35,-0.49,0.00,-0.01,0.00, 3
76365.00,0.0000,0.0000,0.00,0.00,840.28,1621.74,1575.11,-492.23,-324.60,24.5,4.17,0.82,0.36,-0.48,0.00,0.00,0.00, 3
76374.00,0.0000,0.0000,0.00,0.00,840.28,1621.74,1575.12,-490.53,-320.29,24.5,4.17,0.83,0.36,-0.49,-0.02,-0.00,0.00, 3
76384.00,0.0000,0.0000,0.00,0.00,840.28,1621.74,1575.44,-488.65,-316.14,24.5,4.17,0.82,0.36,-0.47,-0.01,0.00,-0.00, 3
76395.00,0.0000,0.0000,0.00,0.00,840.28,1621.74,1574.82,-487.35,-311.98,24.5,4.17,0.83,0.35,-0.47,0.01,0.00,-0.00, 3
76406.00,0.0000,0.0000,0.00,0.00,840.79,1616.81,1573.77,-486.45,-308.20,24.5,4.17,0.83,0.35,-0.49,-0.01,-0.00,0.00, 3
76416.00,0.0000,0.0000,0.00,0.00,840.79,1616.81,1573.20,-485.21,-304.42,24.5,4.17,0.83,0.35,-0.48,-0.01,0.00,-0.01, 3
76428.00,0.0000,0.0000,0.00,0.00,840.79,1616.81,1571.81,-484.41,-300.52,24.5,4.17,0.83,0.35,-0.49,-0.01,0.01,-0.00, 3
76439.00,0.0000,0.0000,0.00,0.00,840.79,1616.81,1570.97,-483.20,-296.57,24.5,4.17,0.82,0.36,-0.48,-0.01,-0.00,0.00, 3
76450.00,0.0000,0.0000,0.00,0.00,841.25,1612.36,1570.22,-482.07,-292.98,24.5,4.17,0.82,0.36,-0.48,0.00,-0.01,0.01, 3
76460.00,0.0000,0.0000,0.00,0.00,841.25,1612.36,1569.08,-481.10,-289.31,24.5,4.17,0.82,0.36,-0.48,-0.01,0.00,-0.00, 3
76470.00,0.0000,0.0000,0.00,0.00,841.25,1612.36,1568.45,-479.79,-285.62,24.5,4.20,0.83,0.34,-0.49,0.01,-0.00,0.01, 3
76482.00,0.0000,0.0000,0.00,0.00,841.25,1612.36,1567.45,-478.64,-281.85,24.5,4.20,0.83,0.35,-0.49,-0.00,-0.00,0.01, 3
76492.00,0.0000,0.0000,0.00,0.00,841.73,1607.72,1565.71,-477.98,-278.30,24.5,4.20,0.83,0.36,-0.49,-0.00,0.00,-0.01, 3
76502.00,0.0000,0.0000,0.00,0.00,841.73,1607.72,1565.39,-476.49,-274.78,24.5,4.20,0.82,0.36,-0.48,-0.01,-0.00,0.00, 3
76512.00,0.0000,0.0000,0.00,0.00,841.73,1607.72,1564.64,-475.20,-271.23,24.5,4.20,0.83,0.36,-0.48,0.00,-0.00,0.00, 3
76524.00,0.0000,0.0000,0.00,0.00,841.73,1607.72,1563.54,-474.04,-267.58,24.5,4.20,0.83,0.36,-0.48,-0.00,-0.01,0.01, 3
76535.00,0.0000,0.0000,0.00,0.00,842.12,1603.96,1561.81,-473.26,-264.06,24.5,4.20,0.83,0.36,-0.47,0.02,0.00,0.00, 3
76545.00,0.0000,0.0000,0.00,0.00,842.12,1603.96,1561.08,-471.87,-260.51,24.5,4.20,0.84,0.35,-0.48,0.01,0.01,0.00, 3
76556.00,0.0000,0.0000,0.00,0.00,842.12,1603.96,1560.40,-470.42,-256.92,24.5,4.20,0.83,0.35,-0.49,-0.02,-0.01,-0.00, 3
76567.00,0.0000,0.0000,0.00,0.00,842.12,1603.96,1558.97,-469.26,-253.18,24.5,4.20,0.82,0.36,-0.48,0.00,0.00,0.00, 3
76578.00,0.0000,0.0000,0.00,0.00,842.53,1600.00,1557.76,-468.07,-249.66,24.5,4.20,0.82,0.37,-0.49,-0.01,-0.00,0.00, 3
76588.00,0.0000,0.0000,0.00,0.00,842.53,1600.00,1557.07,-466.55,-246.11,24.5,4.20,0.82,0.37,-0.48,0.00,0.00,0.00, 3
76598.00,0.0000,0.0000,0.00,0.00,842.53,1600.00,1556.43,-464.96,-242.53,24.5,4.20,0.83,0.36,-0.48,0.00,-0.00,0.00, 3
76609.00,0.0000,0.0000,0.00,0.00,842.53,1600.00,1555.45,-463.48,-238.85,24.5,4.20,0.83,0.35,-0.49,0.01,-0.01,0.00, 3
76620.00,0.0000,0.0000,0.00,0.00,842.96,1595.85,1554.21,-462.21,-235.41,24.5,4.20,0.83,0.35,-0.50,0.00,-0.01,-0.00, 3
76630.00,0.0000,0.0000,0.00,0.00,842.96,1595.85,1553.50,-460.64,-231.92,24.5,4.20,0.83,0.35,-0.49,-0.00,-0.00,-0.01, 3
76640.00,0.0000,0.0000,0.00,0.00,842.96,1595.85,1552.84,-458.98,-228.40,24.5,4.20,0.82,0.36,-0.48,0.01,0.00,-0.00, 3
76651.00,0.0000,0.0000,0.00,0.00,842.96,1595.85,1551.85,-457.42,-224.79,24.5,4.20,0.82,0.36,-0.48,-0.00,-0.00,0.00, 3
76662.00,0.0000,0.0000,0.00,0.00,843.41,1591.51,1550.59,-456.09,-221.42,24.6,4.20,0.82,0.36,-0.47,0.00,-0.01,0.01, 3
76672.00,0.0000,0.0000,0.00,0.00,843.41,1591.51,1549.86,-454.45,-218.00,24.6,4.20,0.83,0.35,-0.49,0.02,-0.01,0.00, 3
76682.00,0.0000,0.0000,0.00,0.00,843.41,1591.51,1549.19,-452.73,-214.54,24.6,4.21,0.83,0.35,-0.49,-0.01,0.00,0.01, 3
76693.00,0.0000,0.0000,0.00,0.00,843.41,1591.51,1548.18,-451.09,-210.99,24.6,4.21,0.83,0.35,-0.49,0.00,-0.00,0.01, 3
76703.00,0.0000,0.0000,0.00,0.00,843.82,1587.56,1546.96,-449.65,-207.65,24.6,4.21,0.83,0.36,-0.49,-0.00,-0.00,-0.00, 3
76713.00,0.0000,0.0000,0.00,0.00,843.82,1587.56,1546.64,-447.77,-204.33,24.6,4.21,0.82,0.36,-0.48,-0.01,0.00,0.00, 3
76723.00,0.0000,0.0000,0.00,0.00,843.82,1587.56,1545.94,-446.02,-200.95,24.6,4.21,0.82,0.37,-0.48,0.01,0.00,0.01, 3
76734.00,0.0000,0.0000,0.00,0.00,843.82,1587.56,1544.91,-444.32,-197.48,24.6,4.21,0.82,0.36,-0.48,-0.01,0.01,0.01, 3
76744.00,0.0000,0.0000,0.00,0.00,844.17,1584.19,1544.11,-442.63,-194.23,24.6,4.21,0.83,0.35,-0.48,0.01,-0.01,0.02, 3
76754.00,0.0000,0.0000,0.00,0.00,844.17,1584.19,1543.38,-440.86,-190.93,24.6,4.21,0.84,0.34,-0.49,-0.00,0.00,0.01, 3
76764.00,0.0000,0.0000,0.00,0.00,844.17,1584.19,1542.71,-439.00,-187.58,24.6,4.21,0.83,0.36,-0.49,-0.02,-0.00,0.01, 3
76775.00,0.0000,0.0000,0.00,0.00,844.17,1584.19,1541.74,-437.18,-184.14,24.6,4.21,0.82,0.37,-0.48,-0.01,-0.00,0.01, 3
76785.00,0.0000,0.0000,0.00,0.00,844.57,1580.33,1540.56,-435.56,-180.89,24.6,4.16,0.82,0.36,-0.48,-0.00,-0.00,0.01, 3
76795.00,0.0000,0.0000,0.00,0.00,844.57,1580.33,1540.25,-433.55,-177.66,24.6,4.16,0.83,0.36,-0.48,-0.01,-0.01,0.00, 3
76805.00,0.0000,0.0000,0.00,0.00,844.57,1580.33,1539.58,-431.64,-174.38,24.6,4.16,0.83,0.35,-0.48,0.01,-0.01,0.01, 3
76817.00,0.0000,0.0000,0.00,0.00,844.57,1580.33,1538.61,-429.75,-171.00,24.6,4.16,0.83,0.35,-0.49,0.01,-0.00,0.01, 3
76827.00,0.0000,0.0000,0.00,0.00,844.97,1576.48,1537.07,-428.17,-167.77,24.6,4.16,0.83,0.35,-0.49,-0.01,-0.01,0.00, 3
76976.00,0.0000,0.0000,0.00,0.00,844.97,1576.48,1489.74,-435.18,-152.42,24.6,4.16,0.83,0.35,-0.49,-0.01,0.01,-0.01, 3
76986.00,0.0000,0.0000,0.00,0.00,844.97,1576.48,1499.40,-422.74,-140.43,24.6,4.16,0.83,0.35,-0.48,0.00,0.01,-0.01, 3
76997.00,0.0000,0.0000,0.00,0.00,844.97,1576.48,1506.33,-412.75,-130.55,24.6,4.16,0.82,0.36,-0.48,-0.01,0.01,-0.00, 3
77008.00,0.0000,0.0000,0.00,0.00,846.63,1560.51,1509.55,-406.46,-123.94,24.4,4.16,0.82,0.36,-0.48,-0.00,0.00,0.00, 3
77018.00,0.0000,0.0000,0.00,0.00,846.63,1560.51,1512.30,-400.92,-118.14,24.4,4.16,0.83,0.36,-0.48,0.01,0.00,0.00, 3
77028.00,0.0000,0.0000,0.00,0.00,846.63,1560.51,1514.41,-396.01,-112.94,24.4,4.15,0.82,0.36,-0.48,-0.00,0.01,-0.01, 3
77037.00,0.0000,0.0000,0.00,0.00,846.63,1560.51,1516.36,-391.54,-108.25,24.4,4.15,0.83,0.35,-0.47,0.02,0.00,0.01, 3
77048.00,0.0000,0.0000,0.00,0.00,846.63,1560.51,1517.24,-387.57,-103.83,24.4,4.15,0.83,0.34,-0.50,-0.00,-0.01,0.01, 3
77059.00,0.0000,0.0000,0.00,0.00,847.08,1556.18,1517.48,-384.24,-100.01,24.5,4.15,0.83,0.35,-0.49,-0.02,0.00,-0.00, 3
77069.00,0.0000,0.0000,0.00,0.00,847.08,1556.18,1517.92,-380.97,-96.35,24.5,4.15,0.82,0.36,-0.48,0.00,0.01,-0.00, 3
77080.00,0.0000,0.0000,0.00,0.00,847.08,1556.18,1518.23,-377.83,-92.83,24.5,4.15,0.82,0.36,-0.49,-0.01,0.01,0.00, 3
77091.00,0.0000,0.0000,0.00,0.00,847.08,1556.18,1517.82,-374.85,-89.31,24.5,4.15,0.83,0.36,-0.49,-0.00,0.00,0.00, 3
77102.00,0.0000,0.0000,0.00,0.00,847.53,1551.86,1517.33,-372.21,-86.19,24.5,4.15,0.83,0.36,-0.49,-0.01,0.00,-0.01, 3
77113.00,0.0000,0.0000,0.00,0.00,847.53,1551.86,1517.18,-369.52,-83.13,24.5,4.15,0.83,0.36,-0.48,0.01,-0.01,0.00, 3
77124.00,0.0000,0.0000,0.00,0.00,847.53,1551.86,1516.69,-366.88,-80.05,24.5,4.15,0.82,0.35,-0.49,0.00,-0.00,-0.00, 3
77135.00,0.0000,0.0000,0.00,0.00,847.53,1551.86,1515.93,-364.21,-76.91,24.5,4.15,0.83,0.35,-0.48,-0.01,0.01,0.00, 3
77146.00,0.0000,0.0000,0.00,0.00,847.89,1548.40,1515.25,-361.74,-74.03,24.5,4.15,0.82,0.35,-0.49,-0.00,-0.01,0.00, 3
77156.00,0.0000,0.0000,0.00,0.00,847.89,1548.40,1514.93,-359.19,-71.17,24.5,4.15,0.82,0.37,-0.48,-0.00,-0.00,-0.01, 3
77166.00,0.0000,0.0000,0.00,0.00,847.89,1548.40,1514.63,-356.63,-68.32,24.5,4.15,0.82,0.36,-0.48,-0.00,0.01,-0.01, 3
77177.00,0.0000,0.0000,0.00,0.00,847.89,1548.40,1514.03,-354.07,-65.43,24.5,4.15,0.83,0.36,-0.49,0.00,-0.01,0.00, 3
77188.00,0.0000,0.0000,0.00,0.00,848.27,1544.76,1513.18,-351.75,-62.78,24.5,4.15,0.83,0.35,-0.48,-0.01,0.01,-0.01, 3
77198.00,0.0000,0.0000,0.00,0.00,848.27,1544.76,1512.72,-349.33,-60.11,24.5,4.15,0.83,0.35,-0.48,-0.01,-0.00,0.01, 3
77208.00,0.0000,0.0000,0.00,0.00,848.27,1544.76,1512.29,-346.87,-57.43,24.5,4.15,0.83,0.35,-0.48,0.00,-0.01,0.01, 3
77219.00,0.0000,0.0000,0.00,0.00,848.27,1544.76,1511.60,-344.38,-54.68,24.5,4.15,0.83,0.35,-0.49,-0.01,-0.01,-0.00, 3
77230.00,0.0000,0.0000,0.00,0.00,848.67,1540.92,1510.67,-342.14,-52.18,24.5,4.15,0.83,0.36,-0.49,-0.00,0.00,0.00, 3
77240.00,0.0000,0.0000,0.00,0.00,848.67,1540.92,1510.12,-339.78,-49.64,24.5,4.15,0.82,0.36,-0.48,-0.01,-0.01,-0.00, 3
77250.00,0.0000,0.0000,0.00,0.00,848.67,1540.92,1509.63,-337.37,-47.08,24.5,4.15,0.83,0.36,-0.48,-0.00,-0.00,-0.00, 3
