Time [ms],Lat,Lng,GPS Alt [m],Sats,Pressure [hPa],Raw Baro Alt [m],Filter Baro Alt [m],Baro Vert Vel [m/s],Baro Vert Acc [m/s^2],Baro Temp [°C],Bat 1 Voltage [V],IMU Acc X [m/s^2],IMU Acc Y [m/s^2],IMU Acc Z [m/s^2],IMU Gyr X [deg/s],IMU Gyr Y [deg/s],IMU Gyr Z [deg/s],State
44885.00,0.0000,0.0000,0.00,0.00,807.12,1948.89,1949.72,-31.21,-1.86,22.2,4.24,-0.81,-0.02,0.61,-0.00,-0.01,0.00, 4
44907.00,0.0000,0.0000,0.00,0.00,807.12,1948.89,1949.04,-31.27,-1.88,22.2,4.23,-0.81,-0.02,0.60,-0.01,0.00,-0.00, 4
44929.00,0.0000,0.0000,0.00,0.00,807.12,1948.89,1948.43,-31.24,-1.82,22.2,4.23,-0.81,-0.02,0.61,-0.00,-0.00,0.00, 4
44952.00,0.0000,0.0000,0.00,0.00,807.12,1948.89,1947.87,-31.12,-1.68,22.2,4.23,-0.81,-0.02,0.61,0.01,-0.01,-0.01, 4
44973.00,0.0000,0.0000,0.00,0.00,807.38,1946.30,1947.06,-31.28,-1.78,22.2,4.23,-0.81,-0.02,0.61,-0.00,0.00,0.00, 4
44995.00,0.0000,0.0000,0.00,0.00,807.38,1946.30,1946.39,-31.33,-1.80,22.2,4.23,-0.81,-0.03,0.61,0.00,0.00,0.00, 4
45016.00,0.0000,0.0000,0.00,0.00,807.38,1946.30,1945.81,-31.29,-1.73,22.2,4.23,-0.80,-0.03,0.61,-0.00,0.00,0.00, 4
45041.00,0.0000,0.0000,0.00,0.00,807.38,1946.30,1945.20,-31.16,-1.59,22.2,4.23,-0.81,-0.02,0.61,0.00,0.00,0.01, 4
45064.00,0.0000,0.0000,0.00,0.00,807.66,1943.50,1944.35,-31.33,-1.70,22.2,4.23,-0.81,-0.02,0.61,-0.00,0.00,0.00, 4
45086.00,0.0000,0.0000,0.00,0.00,807.66,1943.50,1943.61,-31.39,-1.71,22.2,4.23,-0.81,-0.02,0.61,-0.01,-0.00,-0.01, 4
45108.00,0.0000,0.0000,0.00,0.00,807.66,1943.50,1943.02,-31.35,-1.65,22.2,4.23,-0.81,-0.02,0.61,0.00,-0.01,0.00, 4
45131.00,0.0000,0.0000,0.00,0.00,807.66,1943.50,1942.46,-31.23,-1.51,22.2,4.23,-0.81,-0.02,0.60,0.00,0.00,0.01, 4
45154.00,0.0000,0.0000,0.00,0.00,807.87,1941.40,1941.70,-31.31,-1.55,22.2,4.23,-0.81,-0.02,0.61,0.01,-0.00,0.01, 4
45176.00,0.0000,0.0000,0.00,0.00,807.87,1941.40,1941.06,-31.29,-1.51,22.2,4.23,-0.81,-0.02,0.61,-0.00,0.00,0.01, 4
45198.00,0.0000,0.0000,0.00,0.00,807.87,1941.40,1940.51,-31.19,-1.39,22.2,4.23,-0.81,-0.02,0.60,-0.01,-0.01,0.01, 4
45221.00,0.0000,0.0000,0.00,0.00,807.87,1941.40,1940.01,-31.00,-1.21,22.2,4.23,-0.81,-0.02,0.61,0.00,0.00,0.00, 4
45244.00,0.0000,0.0000,0.00,0.00,808.10,1939.11,1939.27,-31.05,-1.23,22.2,4.23,-0.81,-0.02,0.61,0.01,-0.00,0.01, 4
45266.00,0.0000,0.0000,0.00,0.00,808.10,1939.11,1938.66,-31.01,-1.17,22.2,4.23,-0.81,-0.02,0.60,-0.00,-0.00,-0.01, 4
45287.00,0.0000,0.0000,0.00,0.00,808.10,1939.11,1938.15,-30.89,-1.04,22.2,4.23,-0.80,-0.03,0.61,0.00,0.01,0.00, 4
45310.00,0.0000,0.0000,0.00,0.00,808.10,1939.11,1937.66,-30.69,-0.85,22.2,4.23,-0.81,-0.02,0.61,0.00,0.00,0.00, 4
45333.00,0.0000,0.0000,0.00,0.00,808.38,1936.31,1936.87,-30.80,-0.93,22.2,4.23,-0.81,-0.02,0.61,-0.00,-0.01,-0.00, 4
45356.00,0.0000,0.0000,0.00,0.00,808.38,1936.31,1936.21,-30.80,-0.91,22.2,4.23,-0.81,-0.03,0.61,0.01,-0.00,0.00, 4
45378.00,0.0000,0.0000,0.00,0.00,808.38,1936.31,1935.61,-30.71,-0.82,22.2,4.23,-0.81,-0.02,0.61,-0.00,0.00,0.00, 4
45401.00,0.0000,0.0000,0.00,0.00,808.38,1936.31,1935.09,-30.54,-0.66,22.2,4.23,-0.81,-0.02,0.60,-0.00,0.00,0.00, 4
45424.00,0.0000,0.0000,0.00,0.00,808.65,1933.62,1934.29,-30.66,-0.75,22.2,4.23,-0.81,-0.02,0.61,0.00,-0.00,0.01, 4
45446.00,0.0000,0.0000,0.00,0.00,808.65,1933.62,1933.61,-30.68,-0.74,22.2,4.23,-0.81,-0.02,0.61,-0.00,-0.01,0.00, 4
45468.00,0.0000,0.0000,0.00,0.00,808.65,1933.62,1933.03,-30.60,-0.67,22.2,4.23,-0.81,-0.02,0.61,0.00,-0.00,0.00, 4
45492.00,0.0000,0.0000,0.00,0.00,808.65,1933.62,1932.50,-30.44,-0.52,22.2,4.23,-0.80,-0.02,0.60,0.00,-0.00,0.00, 4
45516.00,0.0000,0.0000,0.00,0.00,808.81,1932.02,1931.80,-30.42,-0.49,22.2,4.23,-0.81,-0.02,0.61,0.00,-0.00,0.01, 4
45539.00,0.0000,0.0000,0.00,0.00,808.81,1932.02,1931.23,-30.31,-0.38,22.2,4.23,-0.80,-0.03,0.61,-0.00,0.00,0.00, 4
45561.00,0.0000,0.0000,0.00,0.00,808.81,1932.02,1930.73,-30.11,-0.21,22.2,4.23,-0.81,-0.02,0.61,-0.00,0.00,0.01, 4
45584.00,0.0000,0.0000,0.00,0.00,808.81,1932.02,1930.31,-29.85,0.02,22.2,4.23,-0.81,-0.02,0.61,0.00,-0.00,0.00, 4
45606.00,0.0000,0.0000,0.00,0.00,809.08,1929.33,1929.58,-29.89,-0.01,22.2,4.23,-0.80,-0.03,0.61,0.01,-0.00,0.00, 4
45627.00,0.0000,0.0000,0.00,0.00,809.08,1929.33,1929.00,-29.84,0.03,22.2,4.23,-0.81,-0.03,0.60,-0.00,-0.00,0.01, 4
45649.00,0.0000,0.0000,0.00,0.00,809.08,1929.33,1928.50,-29.71,0.14,22.2,4.23,-0.81,-0.02,0.60,0.00,0.00,0.00, 4
45672.00,0.0000,0.0000,0.00,0.00,809.08,1929.33,1928.02,-29.50,0.31,22.2,4.23,-0.81,-0.02,0.61,0.00,0.00,0.01, 4
45695.00,0.0000,0.0000,0.00,0.00,809.32,1926.94,1927.29,-29.55,0.26,22.2,4.23,-0.81,-0.02,0.60,0.01,-0.00,-0.00, 4
45717.00,0.0000,0.0000,0.00,0.00,809.32,1926.94,1926.68,-29.51,0.30,22.2,4.23,-0.81,-0.02,0.60,0.00,0.00,-0.00, 4
45739.00,0.0000,0.0000,0.00,0.00,809.32,1926.94,1926.15,-29.38,0.40,22.2,4.23,-0.81,-0.02,0.61,0.00,-0.01,0.00, 4
45762.00,0.0000,0.0000,0.00,0.00,809.32,1926.94,1925.67,-29.17,0.57,22.2,4.23,-0.81,-0.02,0.61,0.01,0.00,0.01, 4
45785.00,0.0000,0.0000,0.00,0.00,809.56,1924.54,1924.94,-29.22,0.51,22.2,4.23,-0.81,-0.02,0.61,0.00,-0.00,0.01, 4
45807.00,0.0000,0.0000,0.00,0.00,809.56,1924.54,1924.33,-29.18,0.54,22.2,4.23,-0.81,-0.02,0.61,-0.00,0.00,0.01, 4
45963.00,0.0000,0.0000,0.00,0.00,809.56,1924.54,1920.89,-28.02,1.42,22.2,4.23,-0.81,-0.02,0.60,-0.00,-0.01,0.01, 4
45986.00,0.0000,0.0000,0.00,0.00,809.56,1924.54,1921.10,-27.11,2.14,22.2,4.23,-0.81,-0.02,0.61,-0.00,-0.00,-0.00, 4
46010.00,0.0000,0.0000,0.00,0.00,810.18,1918.37,1920.08,-27.46,1.82,22.2,4.23,-0.81,-0.03,0.61,0.00,0.01,0.01, 4
46035.00,0.0000,0.0000,0.00,0.00,810.18,1918.37,1919.19,-27.59,1.68,22.2,4.23,-0.81,-0.02,0.61,-0.00,-0.01,0.00, 4
46057.00,0.0000,0.0000,0.00,0.00,810.18,1918.37,1918.55,-27.59,1.65,22.2,4.23,-0.81,-0.02,0.61,-0.00,-0.00,0.01, 4
46081.00,0.0000,0.0000,0.00,0.00,810.18,1918.37,1917.96,-27.47,1.71,22.2,4.23,-0.81,-0.02,0.60,-0.01,-0.00,0.00, 4
46104.00,0.0000,0.0000,0.00,0.00,810.46,1915.58,1917.06,-27.70,1.49,22.2,4.23,-0.80,-0.02,0.61,0.00,-0.00,0.01, 4
46126.00,0.0000,0.0000,0.00,0.00,810.46,1915.58,1916.32,-27.80,1.38,22.2,4.23,-0.81,-0.02,0.60,-0.00,-0.00,-0.00, 4
46148.00,0.0000,0.0000,0.00,0.00,810.46,1915.58,1915.69,-27.79,1.36,22.2,4.23,-0.81,-0.02,0.61,-0.00,-0.01,0.01, 4
46170.00,0.0000,0.0000,0.00,0.00,810.46,1915.58,1915.12,-27.68,1.43,22.2,4.28,-0.81,-0.02,0.61,0.00,0.00,0.00, 4
46193.00,0.0000,0.0000,0.00,0.00,810.70,1913.19,1914.33,-27.83,1.27,22.2,4.28,-0.81,-0.02,0.60,0.00,-0.00,0.00, 4
46215.00,0.0000,0.0000,0.00,0.00,810.70,1913.19,1913.64,-27.88,1.21,22.2,4.28,-0.81,-0.02,0.61,-0.00,0.00,-0.00, 4
46237.00,0.0000,0.0000,0.00,0.00,810.70,1913.19,1913.05,-27.83,1.23,22.2,4.28,-0.81,-0.03,0.61,0.00,0.00,0.01, 4
46259.00,0.0000,0.0000,0.00,0.00,810.70,1913.19,1912.54,-27.70,1.31,22.2,4.28,-0.81,-0.03,0.61,0.00,0.00,0.00, 4
46282.00,0.0000,0.0000,0.00,0.00,810.97,1910.50,1911.71,-27.86,1.15,22.2,4.28,-0.81,-0.02,0.61,0.01,0.00,0.01, 4
46304.00,0.0000,0.0000,0.00,0.00,810.97,1910.50,1911.02,-27.92,1.09,22.2,4.28,-0.81,-0.02,0.61,0.00,-0.01,0.00, 4
46326.00,0.0000,0.0000,0.00,0.00,810.97,1910.50,1910.42,-27.88,1.10,22.2,4.28,-0.81,-0.02,0.61,-0.00,-0.00,0.01, 4
46349.00,0.0000,0.0000,0.00,0.00,810.97,1910.50,1909.87,-27.76,1.18,22.2,4.28,-0.81,-0.02,0.61,0.01,-0.00,0.01, 4
46371.00,0.0000,0.0000,0.00,0.00,811.20,1908.21,1909.10,-27.87,1.06,22.2,4.28,-0.81,-0.02,0.60,-0.00,0.01,0.00, 4
46392.00,0.0000,0.0000,0.00,0.00,811.20,1908.21,1908.47,-27.89,1.03,22.2,4.23,-0.81,-0.02,0.60,0.00,0.00,0.00, 4
46413.00,0.0000,0.0000,0.00,0.00,811.20,1908.21,1907.93,-27.82,1.06,22.2,4.23,-0.80,-0.03,0.61,-0.00,0.01,0.00, 4
46436.00,0.0000,0.0000,0.00,0.00,811.20,1908.21,1907.44,-27.68,1.16,22.2,4.23,-0.81,-0.02,0.61,0.00,0.00,0.00, 4
46460.00,0.0000,0.0000,0.00,0.00,811.46,1905.62,1906.64,-27.81,1.03,22.2,4.23,-0.81,-0.02,0.61,-0.01,0.00,0.00, 4
46482.00,0.0000,0.0000,0.00,0.00,811.46,1905.62,1905.95,-27.84,0.99,22.2,4.23,-0.81,-0.02,0.61,-0.00,0.00,0.00, 4
46504.00,0.0000,0.0000,0.00,0.00,811.46,1905.62,1905.38,-27.78,1.02,22.2,4.23,-0.81,-0.02,0.61,0.00,-0.01,0.01, 4
46526.00,0.0000,0.0000,0.00,0.00,811.46,1905.62,1904.88,-27.64,1.12,22.2,4.23,-0.81,-0.03,0.61,0.00,0.00,0.01, 4
46549.00,0.0000,0.0000,0.00,0.00,811.71,1903.14,1904.10,-27.77,0.99,22.3,4.23,-0.81,-0.02,0.61,0.00,-0.00,0.00, 4
46571.00,0.0000,0.0000,0.00,0.00,811.71,1903.14,1903.44,-27.79,0.95,22.3,4.23,-0.81,-0.02,0.61,-0.00,-0.01,0.01, 4
46594.00,0.0000,0.0000,0.00,0.00,811.71,1903.14,1902.87,-27.73,0.98,22.3,4.23,-0.81,-0.02,0.61,0.00,0.00,-0.00, 4
46617.00,0.0000,0.0000,0.00,0.00,811.71,1903.14,1902.33,-27.58,1.09,22.3,4.23,-0.81,-0.02,0.60,0.00,0.01,0.00, 4
46640.00,0.0000,0.0000,0.00,0.00,811.96,1900.65,1901.55,-27.70,0.97,22.3,4.23,-0.81,-0.02,0.61,-0.00,0.00,-0.01, 4
46662.00,0.0000,0.0000,0.00,0.00,811.96,1900.65,1900.91,-27.72,0.94,22.3,4.23,-0.81,-0.02,0.60,-0.01,-0.00,-0.00, 4
46684.00,0.0000,0.0000,0.00,0.00,811.96,1900.65,1900.34,-27.65,0.98,22.3,4.23,-0.81,-0.02,0.60,-0.00,-0.01,-0.01, 4
46707.00,0.0000,0.0000,0.00,0.00,811.96,1900.65,1899.83,-27.50,1.09,22.3,4.23,-0.81,-0.02,0.60,-0.00,0.01,0.00, 4
46730.00,0.0000,0.0000,0.00,0.00,812.23,1897.97,1899.04,-27.64,0.94,22.3,4.23,-0.81,-0.02,0.61,-0.00,-0.00,0.01, 4
46752.00,0.0000,0.0000,0.00,0.00,812.23,1897.97,1898.39,-27.69,0.89,22.3,4.23,-0.81,-0.02,0.61,-0.00,0.00,-0.00, 4
46774.00,0.0000,0.0000,0.00,0.00,812.23,1897.97,1897.78,-27.64,0.91,22.3,4.23,-0.81,-0.02,0.61,0.00,0.00,-0.00, 4
46796.00,0.0000,0.0000,0.00,0.00,812.23,1897.97,1897.28,-27.51,1.00,22.3,4.23,-0.80,-0.02,0.61,-0.00,0.00,0.00, 4
46819.00,0.0000,0.0000,0.00,0.00,812.46,1895.68,1896.52,-27.62,0.89,22.3,4.23,-0.80,-0.02,0.61,0.01,-0.00,0.01, 4
46842.00,0.0000,0.0000,0.00,0.00,812.46,1895.68,1895.88,-27.63,0.86,22.3,4.24,-0.81,-0.02,0.61,-0.00,-0.00,0.00, 4
46864.00,0.0000,0.0000,0.00,0.00,812.46,1895.68,1895.30,-27.55,0.91,22.3,4.24,-0.81,-0.03,0.61,0.00,0.01,-0.01, 4
46887.00,0.0000,0.0000,0.00,0.00,812.46,1895.68,1894.80,-27.39,1.03,22.3,4.24,-0.81,-0.02,0.60,-0.00,-0.00,-0.00, 4
46910.00,0.0000,0.0000,0.00,0.00,812.79,1892.40,1893.94,-27.61,0.83,22.3,4.24,-0.81,-0.02,0.61,0.00,0.00,-0.00, 4
46931.00,0.0000,0.0000,0.00,0.00,812.79,1892.40,1893.20,-27.72,0.72,22.3,4.24,-0.81,-0.02,0.61,-0.00,0.01,0.01, 4
46952.00,0.0000,0.0000,0.00,0.00,812.79,1892.40,1892.59,-27.73,0.69,22.3,4.24,-0.81,-0.02,0.61,0.00,0.01,0.01, 4
46975.00,0.0000,0.0000,0.00,0.00,812.79,1892.40,1892.04,-27.66,0.74,22.3,4.24,-0.81,-0.02,0.61,0.00,0.00,0.01, 4
47094.00,0.0000,0.0000,0.00,0.00,813.03,1890.02,1889.03,-27.33,0.95,22.3,4.24,-0.80,-0.02,0.61,0.00,-0.00,0.00, 4
47115.00,0.0000,0.0000,0.00,0.00,813.03,1890.02,1888.70,-27.01,1.20,22.3,4.24,-0.81,-0.02,0.61,-0.01,-0.01,0.01, 4
47137.00,0.0000,0.0000,0.00,0.00,813.03,1890.02,1888.46,-26.66,1.47,22.3,4.24,-0.81,-0.03,0.61,0.01,-0.01,0.01, 4
47159.00,0.0000,0.0000,0.00,0.00,813.03,1890.02,1888.20,-26.27,1.76,22.3,4.24,-0.81,-0.02,0.61,0.00,-0.00,-0.00, 4
47182.00,0.0000,0.0000,0.00,0.00,813.59,1884.45,1887.12,-26.72,1.35,22.2,4.24,-0.81,-0.02,0.61,0.00,0.00,0.01, 4
47204.00,0.0000,0.0000,0.00,0.00,813.59,1884.45,1886.22,-27.01,1.09,22.2,4.24,-0.81,-0.02,0.61,0.01,-0.00,-0.00, 4
47226.00,0.0000,0.0000,0.00,0.00,813.59,1884.45,1885.45,-27.16,0.94,22.2,4.24,-0.81,-0.03,0.61,0.00,-0.00,0.01, 4
47249.00,0.0000,0.0000,0.00,0.00,813.59,1884.45,1884.77,-27.19,0.90,22.2,4.24,-0.81,-0.02,0.61,-0.00,-0.00,0.00, 4
47271.00,0.0000,0.0000,0.00,0.00,813.77,1882.67,1883.96,-27.39,0.72,22.2,4.24,-0.81,-0.02,0.61,0.00,-0.01,0.01, 4
47293.00,0.0000,0.0000,0.00,0.00,813.77,1882.67,1883.26,-27.47,0.64,22.2,4.24,-0.80,-0.02,0.61,-0.00,0.00,0.00, 4
47315.00,0.0000,0.0000,0.00,0.00,813.77,1882.67,1882.66,-27.45,0.64,22.2,4.24,-0.81,-0.02,0.61,0.01,-0.00,0.01, 4
47339.00,0.0000,0.0000,0.00,0.00,813.77,1882.67,1882.12,-27.35,0.72,22.2,4.24,-0.81,-0.02,0.61,-0.00,-0.01,0.01, 4
47362.00,0.0000,0.0000,0.00,0.00,814.09,1879.49,1881.19,-27.60,0.49,22.2,4.24,-0.81,-0.02,0.61,0.00,-0.00,-0.00, 4
47384.00,0.0000,0.0000,0.00,0.00,814.09,1879.49,1880.43,-27.74,0.36,22.2,4.24,-0.81,-0.02,0.61,0.00,-0.00,-0.00, 4
47405.00,0.0000,0.0000,0.00,0.00,814.09,1879.49,1879.78,-27.77,0.33,22.2,4.24,-0.81,-0.03,0.61,0.01,-0.00,0.01, 4
47427.00,0.0000,0.0000,0.00,0.00,814.09,1879.49,1879.21,-27.72,0.36,22.2,4.24,-0.80,-0.02,0.61,0.01,-0.00,0.00, 4
47450.00,0.0000,0.0000,0.00,0.00,814.34,1877.01,1878.39,-27.93,0.18,22.3,4.24,-0.81,-0.02,0.60,0.00,-0.00,0.00, 4
47472.00,0.0000,0.0000,0.00,0.00,814.34,1877.01,1877.67,-28.03,0.10,22.3,4.24,-0.81,-0.02,0.61,0.01,-0.01,0.01, 4
47494.00,0.0000,0.0000,0.00,0.00,814.34,1877.01,1877.05,-28.03,0.09,22.3,4.24,-0.81,-0.02,0.61,-0.00,0.00,0.01, 4
47516.00,0.0000,0.0000,0.00,0.00,814.34,1877.01,1876.51,-27.95,0.16,22.3,4.24,-0.81,-0.02,0.61,-0.00,0.00,0.00, 4
47538.00,0.0000,0.0000,0.00,0.00,814.57,1874.73,1875.71,-28.10,0.03,22.3,4.24,-0.81,-0.02,0.61,-0.00,-0.00,0.01, 4
47560.00,0.0000,0.0000,0.00,0.00,814.57,1874.73,1875.07,-28.15,-0.02,22.3,4.24,-0.81,-0.02,0.61,0.00,-0.00,-0.01, 4
47582.00,0.0000,0.0000,0.00,0.00,814.57,1874.73,1874.49,-28.11,0.02,22.3,4.24,-0.81,-0.02,0.61,-0.00,-0.00,-0.00, 4
47606.00,0.0000,0.0000,0.00,0.00,814.57,1874.73,1873.96,-27.99,0.12,22.3,4.23,-0.81,-0.03,0.61,-0.01,-0.00,0.00, 4
47628.00,0.0000,0.0000,0.00,0.00,814.87,1871.75,1873.08,-28.20,-0.06,22.3,4.23,-0.81,-0.03,0.61,0.00,0.00,0.00, 4
47650.00,0.0000,0.0000,0.00,0.00,814.87,1871.75,1872.39,-28.30,-0.14,22.3,4.23,-0.81,-0.03,0.61,0.00,-0.00,0.00, 4
47672.00,0.0000,0.0000,0.00,0.00,814.87,1871.75,1871.77,-28.30,-0.14,22.3,4.23,-0.81,-0.03,0.61,0.00,0.00,0.00, 4
47695.00,0.0000,0.0000,0.00,0.00,814.87,1871.75,1871.20,-28.22,-0.07,22.3,4.23,-0.81,-0.02,0.61,0.01,0.01,0.01, 4
47717.00,0.0000,0.0000,0.00,0.00,815.13,1869.18,1870.39,-28.41,-0.23,22.3,4.23,-0.81,-0.03,0.61,0.00,0.00,-0.00, 4
47739.00,0.0000,0.0000,0.00,0.00,815.13,1869.18,1869.69,-28.49,-0.30,22.3,4.23,-0.81,-0.03,0.61,0.00,-0.01,0.01, 4
47761.00,0.0000,0.0000,0.00,0.00,815.13,1869.18,1869.08,-28.49,-0.29,22.3,4.23,-0.81,-0.03,0.60,0.01,-0.00,0.00, 4
47785.00,0.0000,0.0000,0.00,0.00,815.13,1869.18,1868.52,-28.39,-0.20,22.3,4.23,-0.81,-0.02,0.61,-0.01,-0.01,0.01, 4
47807.00,0.0000,0.0000,0.00,0.00,815.38,1866.70,1867.69,-28.55,-0.33,22.3,4.23,-0.81,-0.03,0.61,0.00,0.00,0.00, 4
47830.00,0.0000,0.0000,0.00,0.00,815.38,1866.70,1867.04,-28.61,-0.38,22.3,4.22,-0.81,-0.02,0.62,0.00,0.02,0.01, 4
47852.00,0.0000,0.0000,0.00,0.00,815.38,1866.70,1866.42,-28.58,-0.34,22.3,4.22,-0.81,-0.02,0.61,-0.00,-0.00,0.01, 4
47875.00,0.0000,0.0000,0.00,0.00,815.38,1866.70,1865.89,-28.46,-0.23,22.3,4.22,-0.81,-0.02,0.60,0.00,-0.00,0.00, 4
47898.00,0.0000,0.0000,0.00,0.00,815.66,1863.92,1865.06,-28.64,-0.38,22.3,4.22,-0.81,-0.02,0.61,-0.01,0.00,0.01, 4
47919.00,0.0000,0.0000,0.00,0.00,815.66,1863.92,1864.36,-28.72,-0.44,22.3,4.22,-0.81,-0.02,0.61,0.00,0.00,-0.01, 4
47941.00,0.0000,0.0000,0.00,0.00,815.66,1863.92,1863.78,-28.70,-0.42,22.3,4.22,-0.81,-0.02,0.61,0.00,0.01,0.00, 4
47965.00,0.0000,0.0000,0.00,0.00,815.66,1863.92,1863.23,-28.60,-0.33,22.3,4.22,-0.81,-0.03,0.61,0.00,-0.00,-0.01, 4
47989.00,0.0000,0.0000,0.00,0.00,815.98,1860.75,1862.30,-28.85,-0.54,22.3,4.22,-0.80,-0.02,0.61,-0.00,0.01,0.00, 4
48011.00,0.0000,0.0000,0.00,0.00,815.98,1860.75,1861.52,-28.99,-0.64,22.3,4.22,-0.81,-0.03,0.61,0.00,0.00,0.01, 4
48035.00,0.0000,0.0000,0.00,0.00,815.98,1860.75,1860.81,-29.01,-0.65,22.3,4.22,-0.81,-0.03,0.61,0.01,-0.00,-0.01, 4
48058.00,0.0000,0.0000,0.00,0.00,815.98,1860.75,1860.23,-28.94,-0.58,22.3,4.23,-0.81,-0.03,0.61,0.00,-0.00,0.00, 4
48083.00,0.0000,0.0000,0.00,0.00,816.22,1858.38,1859.40,-29.12,-0.71,22.3,4.23,-0.81,-0.03,0.61,0.00,0.01,-0.00, 4
48105.00,0.0000,0.0000,0.00,0.00,816.22,1858.38,1858.66,-29.18,-0.75,22.3,4.23,-0.81,-0.03,0.61,0.00,-0.00,0.01, 4
48127.00,0.0000,0.0000,0.00,0.00,816.22,1858.38,1858.07,-29.15,-0.71,22.3,4.23,-0.81,-0.03,0.61,-0.00,0.00,0.00, 4
48150.00,0.0000,0.0000,0.00,0.00,816.22,1858.38,1857.53,-29.03,-0.60,22.3,4.23,-0.81,-0.03,0.61,0.00,0.00,0.01, 4
48173.00,0.0000,0.0000,0.00,0.00,816.54,1855.21,1856.64,-29.27,-0.79,22.3,4.23,-0.81,-0.03,0.61,0.00,-0.00,0.01, 4
48195.00,0.0000,0.0000,0.00,0.00,816.54,1855.21,1855.89,-29.39,-0.88,22.3,4.23,-0.81,-0.03,0.61,0.00,-0.00,0.00, 4
48217.00,0.0000,0.0000,0.00,0.00,816.54,1855.21,1855.24,-29.41,-0.88,22.3,4.23,-0.81,-0.02,0.61,-0.00,-0.00,0.00, 4
48240.00,0.0000,0.0000,0.00,0.00,816.54,1855.21,1854.65,-29.34,-0.80,22.3,4.23,-0.81,-0.03,0.61,0.00,0.00,0.00, 4
48262.00,0.0000,0.0000,0.00,0.00,816.81,1852.54,1853.80,-29.56,-0.97,22.3,4.23,-0.81,-0.02,0.61,-0.00,-0.00,0.01, 4
48284.00,0.0000,0.0000,0.00,0.00,816.81,1852.54,1853.07,-29.66,-1.04,22.3,4.25,-0.81,-0.02,0.61,-0.00,-0.01,0.01, 4
48433.00,0.0000,0.0000,0.00,0.00,816.81,1852.54,1849.53,-28.96,-0.34,22.3,4.25,-0.81,-0.02,0.61,0.00,-0.00,0.01, 4
48456.00,0.0000,0.0000,0.00,0.00,816.81,1852.54,1849.58,-28.23,0.27,22.3,4.25,-0.81,-0.03,0.61,-0.00,0.01,0.01, 4
48479.00,0.0000,0.0000,0.00,0.00,817.45,1846.21,1848.45,-28.73,-0.14,22.2,4.25,-0.80,-0.04,0.61,0.00,-0.00,0.00, 4
48501.00,0.0000,0.0000,0.00,0.00,817.45,1846.21,1847.51,-29.01,-0.36,22.2,4.25,-0.81,-0.03,0.61,0.00,-0.00,0.01, 4
48522.00,0.0000,0.0000,0.00,0.00,817.45,1846.21,1846.79,-29.13,-0.46,22.2,4.25,-0.81,-0.03,0.61,0.00,0.01,-0.00, 4
48545.00,0.0000,0.0000,0.00,0.00,817.45,1846.21,1846.13,-29.12,-0.45,22.2,4.25,-0.81,-0.03,0.61,-0.00,0.00,-0.00, 4
48568.00,0.0000,0.0000,0.00,0.00,817.73,1843.44,1845.15,-29.44,-0.70,22.2,4.25,-0.80,-0.04,0.61,-0.00,-0.01,0.01, 4
48590.00,0.0000,0.0000,0.00,0.00,817.73,1843.44,1844.35,-29.61,-0.83,22.2,4.25,-0.81,-0.03,0.61,-0.00,0.00,0.00, 4
48612.00,0.0000,0.0000,0.00,0.00,817.73,1843.44,1843.66,-29.67,-0.86,22.2,4.25,-0.81,-0.03,0.60,0.00,0.00,0.01, 4
48635.00,0.0000,0.0000,0.00,0.00,817.73,1843.44,1843.04,-29.62,-0.80,22.2,4.27,-0.80,-0.04,0.61,0.00,-0.01,0.01, 4
48658.00,0.0000,0.0000,0.00,0.00,818.06,1840.18,1842.05,-29.95,-1.06,22.3,4.27,-0.81,-0.02,0.60,-0.00,-0.00,0.01, 4
48680.00,0.0000,0.0000,0.00,0.00,818.06,1840.18,1841.22,-30.14,-1.20,22.3,4.27,-0.81,-0.02,0.61,-0.00,0.01,0.01, 4
48702.00,0.0000,0.0000,0.00,0.00,818.06,1840.18,1840.51,-30.22,-1.24,22.3,4.27,-0.81,-0.03,0.60,0.00,-0.00,-0.01, 4
48725.00,0.0000,0.0000,0.00,0.00,818.06,1840.18,1839.86,-30.20,-1.20,22.3,4.27,-0.80,-0.02,0.61,0.00,0.00,0.00, 4
48748.00,0.0000,0.0000,0.00,0.00,818.35,1837.31,1838.91,-30.48,-1.41,22.3,4.27,-0.81,-0.03,0.61,0.00,-0.00,0.00, 4
48769.00,0.0000,0.0000,0.00,0.00,818.35,1837.31,1838.14,-30.63,-1.52,22.3,4.27,-0.82,-0.02,0.60,-0.00,0.01,-0.00, 4
48791.00,0.0000,0.0000,0.00,0.00,818.35,1837.31,1837.45,-30.69,-1.54,22.3,4.27,-0.81,-0.02,0.61,-0.00,0.01,-0.00, 4
48814.00,0.0000,0.0000,0.00,0.00,818.35,1837.31,1836.82,-30.65,-1.48,22.3,4.27,-0.80,-0.02,0.61,-0.00,0.00,0.01, 4
48837.00,0.0000,0.0000,0.00,0.00,818.62,1834.64,1835.91,-30.88,-1.65,22.3,4.27,-0.81,-0.02,0.61,0.01,0.01,0.01, 4
48859.00,0.0000,0.0000,0.00,0.00,818.62,1834.64,1835.16,-31.00,-1.71,22.3,4.24,-0.81,-0.02,0.61,-0.01,0.00,-0.00, 4
