Time [ms],Lat,Lng,GPS Alt [m],Sats,Pressure [hPa],Raw Baro Alt [m],Filter Baro Alt [m],Baro Vert Vel [m/s],Baro Vert Acc [m/s^2],Baro Temp [°C],Bat 1 Voltage [V],IMU Acc X [m/s^2],IMU Acc Y [m/s^2],IMU Acc Z [m/s^2],IMU Gyr X [deg/s],IMU Gyr Y [deg/s],IMU Gyr Z [deg/s],State
54804.00,0.0000,0.0000,0.00,0.00,635.86,3829.71,3829.62,-6.32,-0.97,22.2,4.22,-0.37,-0.03,-0.91,-0.02,-0.01,0.00, 4
54826.00,0.0000,0.0000,0.00,0.00,635.86,3829.71,3829.51,-6.31,-0.94,22.2,4.22,-0.37,-0.03,-0.91,-0.01,0.01,0.00, 4
54848.00,0.0000,0.0000,0.00,0.00,635.86,3829.71,3829.42,-6.29,-0.90,22.2,4.22,-0.37,-0.03,-0.91,-0.04,-0.02,0.00, 4
54872.00,0.0000,0.0000,0.00,0.00,635.86,3829.71,3829.33,-6.25,-0.85,22.2,4.22,-0.37,-0.03,-0.91,-0.01,-0.02,0.00, 4
54895.00,0.0000,0.0000,0.00,0.00,635.92,3828.98,3829.15,-6.30,-0.87,22.2,4.22,-0.38,-0.03,-0.91,0.00,0.00,-0.00, 4
54917.00,0.0000,0.0000,0.00,0.00,635.92,3828.98,3829.01,-6.32,-0.88,22.2,4.22,-0.38,-0.03,-0.91,0.01,0.01,0.00, 4
54939.00,0.0000,0.0000,0.00,0.00,635.92,3828.98,3828.89,-6.33,-0.86,22.2,4.22,-0.38,-0.03,-0.91,-0.01,-0.00,0.01, 4
54962.00,0.0000,0.0000,0.00,0.00,635.92,3828.98,3828.77,-6.31,-0.84,22.2,4.22,-0.37,-0.03,-0.92,-0.03,-0.02,0.01, 4
54984.00,0.0000,0.0000,0.00,0.00,635.96,3828.50,3828.61,-6.35,-0.85,22.2,4.22,-0.38,-0.03,-0.91,-0.03,-0.02,0.01, 4
55006.00,0.0000,0.0000,0.00,0.00,635.96,3828.50,3828.48,-6.36,-0.85,22.2,4.22,-0.38,-0.03,-0.91,-0.00,-0.00,0.00, 4
55028.00,0.0000,0.0000,0.00,0.00,635.96,3828.50,3828.36,-6.36,-0.83,22.2,4.22,-0.38,-0.02,-0.92,-0.00,0.00,0.01, 4
55050.00,0.0000,0.0000,0.00,0.00,635.96,3828.50,3828.26,-6.34,-0.80,22.2,4.22,-0.37,-0.02,-0.92,0.00,0.01,-0.00, 4
55072.00,0.0000,0.0000,0.00,0.00,635.99,3828.13,3828.12,-6.36,-0.80,22.2,4.22,-0.38,-0.02,-0.91,-0.00,0.01,-0.00, 4
55094.00,0.0000,0.0000,0.00,0.00,635.99,3828.13,3828.00,-6.35,-0.78,22.2,4.22,-0.37,-0.02,-0.92,0.00,-0.00,0.01, 4
55116.00,0.0000,0.0000,0.00,0.00,635.99,3828.13,3827.90,-6.34,-0.75,22.2,4.22,-0.38,-0.02,-0.91,0.01,0.00,0.01, 4
55139.00,0.0000,0.0000,0.00,0.00,635.99,3828.13,3827.80,-6.30,-0.70,22.2,4.22,-0.37,-0.02,-0.92,0.00,-0.01,0.00, 4
55162.00,0.0000,0.0000,0.00,0.00,636.05,3827.41,3827.62,-6.35,-0.73,22.2,4.22,-0.37,-0.03,-0.91,-0.01,0.00,0.00, 4
55183.00,0.0000,0.0000,0.00,0.00,636.05,3827.41,3827.47,-6.38,-0.74,22.2,4.22,-0.38,-0.03,-0.91,0.00,-0.01,-0.00, 4
55208.00,0.0000,0.0000,0.00,0.00,636.05,3827.41,3827.33,-6.38,-0.73,22.2,4.22,-0.37,-0.03,-0.91,0.02,0.01,0.01, 4
55230.00,0.0000,0.0000,0.00,0.00,636.05,3827.41,3827.21,-6.37,-0.70,22.2,4.22,-0.38,-0.03,-0.91,0.02,0.02,0.01, 4
55253.00,0.0000,0.0000,0.00,0.00,636.10,3826.80,3827.04,-6.42,-0.74,22.2,4.22,-0.38,-0.03,-0.91,-0.01,0.00,-0.00, 4
55275.00,0.0000,0.0000,0.00,0.00,636.10,3826.80,3826.88,-6.45,-0.75,22.2,4.22,-0.37,-0.03,-0.92,-0.01,-0.00,0.01, 4
55297.00,0.0000,0.0000,0.00,0.00,636.10,3826.80,3826.75,-6.46,-0.74,22.2,4.22,-0.37,-0.03,-0.92,0.00,0.00,-0.00, 4
55448.00,0.0000,0.0000,0.00,0.00,636.10,3826.80,3826.00,-6.34,-0.55,22.2,4.22,-0.37,-0.03,-0.91,-0.01,-0.00,0.00, 4
55471.00,0.0000,0.0000,0.00,0.00,636.26,3824.86,3825.65,-6.55,-0.71,22.2,4.21,-0.38,-0.02,-0.92,0.00,0.00,0.01, 4
55492.00,0.0000,0.0000,0.00,0.00,636.26,3824.86,3825.39,-6.68,-0.81,22.2,4.21,-0.38,-0.02,-0.91,0.00,0.00,0.01, 4
55514.00,0.0000,0.0000,0.00,0.00,636.26,3824.86,3825.18,-6.77,-0.86,22.2,4.21,-0.38,-0.02,-0.92,-0.00,-0.00,0.01, 4
55537.00,0.0000,0.0000,0.00,0.00,636.26,3824.86,3825.00,-6.81,-0.88,22.2,4.21,-0.38,-0.02,-0.91,-0.00,-0.00,0.00, 4
55558.00,0.0000,0.0000,0.00,0.00,636.27,3824.74,3824.83,-6.85,-0.90,22.2,4.21,-0.37,-0.02,-0.91,0.00,-0.00,0.00, 4
55580.00,0.0000,0.0000,0.00,0.00,636.27,3824.74,3824.70,-6.86,-0.89,22.2,4.21,-0.37,-0.02,-0.91,0.00,-0.01,0.01, 4
55602.00,0.0000,0.0000,0.00,0.00,636.27,3824.74,3824.57,-6.85,-0.87,22.2,4.21,-0.38,-0.02,-0.91,-0.00,0.00,-0.00, 4
55624.00,0.0000,0.0000,0.00,0.00,636.27,3824.74,3824.47,-6.82,-0.83,22.2,4.21,-0.38,-0.02,-0.91,0.00,-0.01,0.00, 4
55646.00,0.0000,0.0000,0.00,0.00,636.28,3824.62,3824.36,-6.80,-0.80,22.2,4.21,-0.38,-0.02,-0.91,0.00,0.00,0.01, 4
55668.00,0.0000,0.0000,0.00,0.00,636.28,3824.62,3824.27,-6.76,-0.75,22.2,4.21,-0.37,-0.02,-0.91,-0.00,0.00,0.00, 4
55691.00,0.0000,0.0000,0.00,0.00,636.28,3824.62,3824.19,-6.71,-0.69,22.2,4.22,-0.38,-0.02,-0.92,-0.00,0.01,-0.00, 4
55715.00,0.0000,0.0000,0.00,0.00,636.28,3824.62,3824.11,-6.65,-0.62,22.2,4.22,-0.37,-0.03,-0.91,-0.00,0.00,0.01, 4
55737.00,0.0000,0.0000,0.00,0.00,636.39,3823.29,3823.86,-6.75,-0.70,22.2,4.22,-0.37,-0.03,-0.91,0.00,-0.01,0.01, 4
55758.00,0.0000,0.0000,0.00,0.00,636.39,3823.29,3823.66,-6.82,-0.75,22.2,4.22,-0.37,-0.02,-0.91,-0.00,-0.00,0.01, 4
55780.00,0.0000,0.0000,0.00,0.00,636.39,3823.29,3823.48,-6.87,-0.77,22.2,4.22,-0.37,-0.02,-0.91,0.01,-0.01,0.01, 4
55803.00,0.0000,0.0000,0.00,0.00,636.39,3823.29,3823.32,-6.89,-0.78,22.2,4.22,-0.37,-0.03,-0.92,-0.00,0.00,-0.00, 4
55826.00,0.0000,0.0000,0.00,0.00,636.38,3823.41,3823.20,-6.88,-0.75,22.2,4.22,-0.37,-0.02,-0.91,-0.00,0.00,0.00, 4
55848.00,0.0000,0.0000,0.00,0.00,636.38,3823.41,3823.09,-6.84,-0.71,22.2,4.22,-0.37,-0.02,-0.91,0.00,0.01,-0.00, 4
55869.00,0.0000,0.0000,0.00,0.00,636.38,3823.41,3823.01,-6.80,-0.66,22.2,4.22,-0.38,-0.02,-0.92,-0.00,0.00,0.01, 4
55892.00,0.0000,0.0000,0.00,0.00,636.38,3823.41,3822.93,-6.74,-0.59,22.2,4.22,-0.38,-0.02,-0.91,0.00,0.00,0.01, 4
55915.00,0.0000,0.0000,0.00,0.00,636.44,3822.68,3822.76,-6.76,-0.60,22.2,4.22,-0.37,-0.02,-0.91,0.00,0.00,-0.00, 4
55937.00,0.0000,0.0000,0.00,0.00,636.44,3822.68,3822.62,-6.77,-0.59,22.2,4.22,-0.37,-0.03,-0.91,0.00,0.00,0.00, 4
55960.00,0.0000,0.0000,0.00,0.00,636.44,3822.68,3822.50,-6.75,-0.57,22.2,4.22,-0.38,-0.02,-0.92,-0.00,0.00,0.00, 4
55982.00,0.0000,0.0000,0.00,0.00,636.44,3822.68,3822.38,-6.72,-0.53,22.2,4.22,-0.38,-0.03,-0.91,0.00,0.00,-0.00, 4
56005.00,0.0000,0.0000,0.00,0.00,636.46,3822.44,3822.26,-6.70,-0.51,22.2,4.22,-0.37,-0.02,-0.91,-0.00,-0.00,0.00, 4
56027.00,0.0000,0.0000,0.00,0.00,636.46,3822.44,3822.16,-6.67,-0.47,22.2,4.22,-0.37,-0.02,-0.91,0.00,-0.00,-0.00, 4
56049.00,0.0000,0.0000,0.00,0.00,636.46,3822.44,3822.07,-6.62,-0.42,22.2,4.22,-0.37,-0.02,-0.91,0.00,0.01,0.01, 4
56072.00,0.0000,0.0000,0.00,0.00,636.46,3822.44,3821.99,-6.56,-0.36,22.2,4.22,-0.37,-0.02,-0.91,0.00,0.00,0.00, 4
56096.00,0.0000,0.0000,0.00,0.00,636.50,3821.96,3821.85,-6.56,-0.35,22.2,4.22,-0.37,-0.02,-0.91,0.00,-0.01,-0.01, 4
56118.00,0.0000,0.0000,0.00,0.00,636.50,3821.96,3821.74,-6.53,-0.32,22.2,4.22,-0.38,-0.02,-0.91,-0.00,0.00,0.00, 4
56139.00,0.0000,0.0000,0.00,0.00,636.50,3821.96,3821.65,-6.49,-0.27,22.2,4.25,-0.37,-0.02,-0.91,0.00,0.00,-0.01, 4
56161.00,0.0000,0.0000,0.00,0.00,636.50,3821.96,3821.56,-6.43,-0.22,22.2,4.25,-0.38,-0.02,-0.91,-0.00,0.00,0.00, 4
56183.00,0.0000,0.0000,0.00,0.00,636.58,3820.99,3821.36,-6.50,-0.27,22.2,4.25,-0.37,-0.02,-0.91,0.01,0.00,0.00, 4
56208.00,0.0000,0.0000,0.00,0.00,636.58,3820.99,3821.17,-6.53,-0.30,22.2,4.25,-0.37,-0.02,-0.92,-0.00,-0.00,0.01, 4
56231.00,0.0000,0.0000,0.00,0.00,636.58,3820.99,3821.02,-6.54,-0.30,22.2,4.25,-0.38,-0.02,-0.92,-0.00,-0.00,-0.00, 4
56255.00,0.0000,0.0000,0.00,0.00,636.58,3820.99,3820.88,-6.53,-0.29,22.2,4.25,-0.38,-0.02,-0.91,0.00,-0.00,-0.00, 4
56278.00,0.0000,0.0000,0.00,0.00,636.64,3820.26,3820.66,-6.60,-0.34,22.2,4.25,-0.37,-0.02,-0.91,-0.00,0.00,0.01, 4
56299.00,0.0000,0.0000,0.00,0.00,636.64,3820.26,3820.48,-6.65,-0.37,22.2,4.25,-0.38,-0.02,-0.91,-0.01,-0.01,-0.00, 4
56323.00,0.0000,0.0000,0.00,0.00,636.64,3820.26,3820.32,-6.67,-0.38,22.2,4.25,-0.37,-0.02,-0.91,0.00,0.00,0.00, 4
56346.00,0.0000,0.0000,0.00,0.00,636.64,3820.26,3820.18,-6.66,-0.37,22.2,4.25,-0.37,-0.02,-0.91,0.00,-0.00,0.01, 4
56370.00,0.0000,0.0000,0.00,0.00,636.70,3819.53,3819.96,-6.74,-0.43,22.2,4.25,-0.38,-0.02,-0.91,0.00,0.00,-0.00, 4
56393.00,0.0000,0.0000,0.00,0.00,636.70,3819.53,3819.77,-6.78,-0.46,22.2,4.25,-0.37,-0.02,-0.91,0.00,0.00,0.00, 4
56415.00,0.0000,0.0000,0.00,0.00,636.70,3819.53,3819.60,-6.80,-0.47,22.2,4.25,-0.38,-0.02,-0.92,0.00,-0.00,0.01, 4
56438.00,0.0000,0.0000,0.00,0.00,636.70,3819.53,3819.46,-6.80,-0.46,22.2,4.25,-0.37,-0.03,-0.92,0.01,0.00,0.01, 4
56461.00,0.0000,0.0000,0.00,0.00,636.71,3819.41,3819.32,-6.80,-0.44,22.2,4.25,-0.38,-0.02,-0.92,0.00,-0.00,-0.00, 4
56517.00,0.0000,0.0000,0.00,0.00,636.71,3819.41,3819.01,-6.75,-0.38,22.2,4.25,-0.38,-0.02,-0.92,-0.00,-0.00,0.00, 4
56539.00,0.0000,0.0000,0.00,0.00,636.71,3819.41,3818.95,-6.67,-0.31,22.2,4.25,-0.37,-0.02,-0.91,0.00,0.00,0.00, 4
56561.00,0.0000,0.0000,0.00,0.00,636.71,3819.41,3818.89,-6.58,-0.23,22.2,4.25,-0.37,-0.02,-0.92,0.00,0.00,0.01, 4
56584.00,0.0000,0.0000,0.00,0.00,636.78,3818.57,3818.72,-6.62,-0.25,22.2,4.25,-0.38,-0.02,-0.92,0.00,-0.00,0.00, 4
56606.00,0.0000,0.0000,0.00,0.00,636.78,3818.57,3818.57,-6.62,-0.25,22.2,4.25,-0.37,-0.02,-0.92,0.00,-0.00,0.01, 4
56628.00,0.0000,0.0000,0.00,0.00,636.78,3818.57,3818.44,-6.61,-0.23,22.2,4.22,-0.38,-0.02,-0.91,0.00,-0.00,0.01, 4
56651.00,0.0000,0.0000,0.00,0.00,636.78,3818.57,3818.33,-6.57,-0.20,22.2,4.22,-0.38,-0.02,-0.91,0.01,-0.01,0.01, 4
56675.00,0.0000,0.0000,0.00,0.00,636.82,3818.08,3818.17,-6.59,-0.21,22.2,4.22,-0.37,-0.03,-0.91,0.00,0.00,0.01, 4
56697.00,0.0000,0.0000,0.00,0.00,636.82,3818.08,3818.02,-6.59,-0.21,22.2,4.22,-0.38,-0.02,-0.91,-0.00,0.01,0.00, 4
56719.00,0.0000,0.0000,0.00,0.00,636.82,3818.08,3817.91,-6.57,-0.18,22.2,4.22,-0.38,-0.02,-0.92,0.00,0.00,-0.01, 4
56743.00,0.0000,0.0000,0.00,0.00,636.82,3818.08,3817.80,-6.52,-0.15,22.2,4.22,-0.37,-0.02,-0.91,0.00,0.00,0.01, 4
56765.00,0.0000,0.0000,0.00,0.00,636.92,3816.87,3817.54,-6.63,-0.23,22.2,4.22,-0.37,-0.03,-0.92,0.00,-0.00,0.00, 4
56786.00,0.0000,0.0000,0.00,0.00,636.92,3816.87,3817.33,-6.71,-0.29,22.2,4.22,-0.37,-0.02,-0.91,0.00,0.00,0.01, 4
56808.00,0.0000,0.0000,0.00,0.00,636.92,3816.87,3817.14,-6.76,-0.33,22.2,4.22,-0.38,-0.02,-0.92,-0.00,0.00,0.01, 4
56831.00,0.0000,0.0000,0.00,0.00,636.92,3816.87,3816.97,-6.78,-0.34,22.2,4.22,-0.37,-0.02,-0.91,0.00,-0.01,0.00, 4
56854.00,0.0000,0.0000,0.00,0.00,636.96,3816.39,3816.76,-6.85,-0.39,22.2,4.22,-0.37,-0.02,-0.91,-0.00,0.00,0.01, 4
56876.00,0.0000,0.0000,0.00,0.00,636.96,3816.39,3816.58,-6.89,-0.42,22.2,4.22,-0.37,-0.02,-0.92,0.00,0.01,0.00, 4
56899.00,0.0000,0.0000,0.00,0.00,636.96,3816.39,3816.42,-6.90,-0.42,22.2,4.22,-0.38,-0.02,-0.91,-0.00,-0.01,0.00, 4
56923.00,0.0000,0.0000,0.00,0.00,636.96,3816.39,3816.27,-6.89,-0.41,22.2,4.22,-0.37,-0.02,-0.91,0.00,0.00,-0.00, 4
56946.00,0.0000,0.0000,0.00,0.00,636.97,3816.27,3816.13,-6.88,-0.39,22.2,4.22,-0.37,-0.02,-0.91,0.00,-0.00,0.00, 4
56968.00,0.0000,0.0000,0.00,0.00,636.97,3816.27,3816.02,-6.85,-0.36,22.2,4.22,-0.38,-0.02,-0.91,0.01,-0.00,0.01, 4
56990.00,0.0000,0.0000,0.00,0.00,636.97,3816.27,3815.92,-6.81,-0.31,22.2,4.22,-0.37,-0.02,-0.91,0.00,-0.01,0.01, 4
57014.00,0.0000,0.0000,0.00,0.00,636.97,3816.27,3815.83,-6.74,-0.25,22.2,4.22,-0.38,-0.02,-0.91,0.00,0.00,0.01, 4
57037.00,0.0000,0.0000,0.00,0.00,637.02,3815.66,3815.67,-6.75,-0.25,22.2,4.22,-0.38,-0.02,-0.91,0.00,0.01,-0.00, 4
57058.00,0.0000,0.0000,0.00,0.00,637.02,3815.66,3815.54,-6.74,-0.24,22.2,4.22,-0.38,-0.02,-0.91,-0.00,-0.00,-0.01, 4
57080.00,0.0000,0.0000,0.00,0.00,637.02,3815.66,3815.43,-6.71,-0.21,22.2,4.21,-0.38,-0.02,-0.91,0.00,0.01,-0.01, 4
57103.00,0.0000,0.0000,0.00,0.00,637.02,3815.66,3815.33,-6.66,-0.16,22.2,4.21,-0.37,-0.03,-0.91,-0.00,-0.00,-0.00, 4
57124.00,0.0000,0.0000,0.00,0.00,637.01,3815.78,3815.26,-6.59,-0.10,22.2,4.21,-0.38,-0.02,-0.91,0.00,-0.00,0.00, 4
57146.00,0.0000,0.0000,0.00,0.00,637.01,3815.78,3815.21,-6.50,-0.02,22.2,4.21,-0.38,-0.03,-0.91,-0.00,0.00,-0.01, 4
57168.00,0.0000,0.0000,0.00,0.00,637.01,3815.78,3815.16,-6.41,0.06,22.2,4.21,-0.38,-0.02,-0.92,0.00,0.00,0.01, 4
57190.00,0.0000,0.0000,0.00,0.00,637.01,3815.78,3815.12,-6.31,0.14,22.2,4.21,-0.38,-0.02,-0.92,-0.00,-0.00,0.00, 4
57215.00,0.0000,0.0000,0.00,0.00,637.12,3814.45,3814.90,-6.37,0.08,22.2,4.21,-0.37,-0.02,-0.91,0.00,-0.00,-0.01, 4
57237.00,0.0000,0.0000,0.00,0.00,637.12,3814.45,3814.71,-6.41,0.05,22.2,4.21,-0.38,-0.02,-0.91,0.01,0.01,0.00, 4
57259.00,0.0000,0.0000,0.00,0.00,637.12,3814.45,3814.56,-6.43,0.04,22.2,4.21,-0.38,-0.02,-0.91,-0.00,-0.00,-0.00, 4
57283.00,0.0000,0.0000,0.00,0.00,637.12,3814.45,3814.42,-6.42,0.04,22.2,4.21,-0.38,-0.02,-0.91,-0.00,0.01,0.01, 4
57308.00,0.0000,0.0000,0.00,0.00,637.13,3814.33,3814.26,-6.41,0.05,22.2,4.21,-0.38,-0.02,-0.92,-0.00,-0.01,0.00, 4
57330.00,0.0000,0.0000,0.00,0.00,637.13,3814.33,3814.15,-6.38,0.07,22.2,4.21,-0.38,-0.02,-0.92,-0.00,0.00,-0.00, 4
57351.00,0.0000,0.0000,0.00,0.00,637.13,3814.33,3814.05,-6.33,0.11,22.2,4.21,-0.38,-0.02,-0.91,0.00,-0.00,-0.00, 4
57374.00,0.0000,0.0000,0.00,0.00,637.13,3814.33,3813.97,-6.27,0.16,22.2,4.21,-0.38,-0.02,-0.92,0.00,-0.00,0.00, 4
57398.00,0.0000,0.0000,0.00,0.00,637.18,3813.72,3813.81,-6.28,0.15,22.2,4.21,-0.37,-0.02,-0.91,0.01,-0.00,-0.00, 4
57420.00,0.0000,0.0000,0.00,0.00,637.18,3813.72,3813.67,-6.27,0.15,22.2,4.21,-0.38,-0.03,-0.91,0.00,0.00,-0.01, 4
57441.00,0.0000,0.0000,0.00,0.00,637.18,3813.72,3813.57,-6.24,0.18,22.2,4.21,-0.37,-0.02,-0.91,0.00,-0.01,0.00, 4
57464.00,0.0000,0.0000,0.00,0.00,637.18,3813.72,3813.46,-6.20,0.21,22.2,4.21,-0.37,-0.02,-0.92,0.00,0.00,0.00, 4
57487.00,0.0000,0.0000,0.00,0.00,637.26,3812.76,3813.24,-6.27,0.15,22.2,4.21,-0.37,-0.02,-0.91,0.00,-0.00,0.01, 4
57509.00,0.0000,0.0000,0.00,0.00,637.26,3812.76,3813.06,-6.31,0.11,22.2,4.21,-0.38,-0.02,-0.91,0.00,-0.00,-0.00, 4
57532.00,0.0000,0.0000,0.00,0.00,637.26,3812.76,3812.90,-6.33,0.09,22.2,4.21,-0.37,-0.03,-0.91,-0.00,0.01,-0.00, 4
57555.00,0.0000,0.0000,0.00,0.00,637.26,3812.76,3812.75,-6.33,0.09,22.2,4.21,-0.38,-0.03,-0.91,0.01,-0.01,0.00, 4
57577.00,0.0000,0.0000,0.00,0.00,637.31,3812.15,3812.54,-6.39,0.04,22.2,4.21,-0.37,-0.02,-0.92,0.00,0.00,0.00, 4
57599.00,0.0000,0.0000,0.00,0.00,637.31,3812.15,3812.37,-6.42,0.01,22.2,4.21,-0.37,-0.02,-0.91,-0.00,-0.01,-0.01, 4
57621.00,0.0000,0.0000,0.00,0.00,637.31,3812.15,3812.22,-6.43,-0.00,22.2,4.21,-0.38,-0.02,-0.91,0.00,-0.01,0.00, 4
57644.00,0.0000,0.0000,0.00,0.00,637.31,3812.15,3812.08,-6.42,0.01,22.2,4.21,-0.38,-0.03,-0.91,-0.00,0.00,-0.00, 4
57666.00,0.0000,0.0000,0.00,0.00,637.32,3812.03,3811.95,-6.41,0.02,22.2,4.21,-0.38,-0.02,-0.91,-0.00,-0.01,-0.00, 4
57688.00,0.0000,0.0000,0.00,0.00,637.32,3812.03,3811.84,-6.38,0.04,22.2,4.21,-0.38,-0.02,-0.92,-0.00,-0.01,0.00, 4
57710.00,0.0000,0.0000,0.00,0.00,637.32,3812.03,3811.75,-6.34,0.08,22.2,4.21,-0.37,-0.02,-0.91,-0.00,-0.00,-0.00, 4
57878.00,0.0000,0.0000,0.00,0.00,637.32,3812.03,3811.00,-6.01,0.34,22.2,4.21,-0.38,-0.02,-0.92,-0.01,-0.00,-0.00, 4
57901.00,0.0000,0.0000,0.00,0.00,637.53,3809.49,3810.57,-6.29,0.10,22.2,4.21,-0.38,-0.02,-0.91,0.01,0.00,0.00, 4
57923.00,0.0000,0.0000,0.00,0.00,637.53,3809.49,3810.26,-6.46,-0.04,22.2,4.21,-0.37,-0.02,-0.91,0.00,0.00,-0.01, 4
57945.00,0.0000,0.0000,0.00,0.00,637.53,3809.49,3810.00,-6.57,-0.13,22.2,4.21,-0.38,-0.02,-0.91,0.00,-0.01,0.01, 4
57968.00,0.0000,0.0000,0.00,0.00,637.53,3809.49,3809.80,-6.64,-0.18,22.2,4.21,-0.37,-0.02,-0.91,-0.00,0.00,0.00, 4
57992.00,0.0000,0.0000,0.00,0.00,637.46,3810.34,3809.75,-6.53,-0.09,22.2,4.21,-0.37,-0.02,-0.92,-0.00,-0.00,0.01, 4
58014.00,0.0000,0.0000,0.00,0.00,637.46,3810.34,3809.71,-6.42,0.00,22.2,4.21,-0.37,-0.02,-0.91,-0.00,-0.00,0.01, 4
58036.00,0.0000,0.0000,0.00,0.00,637.46,3810.34,3809.69,-6.30,0.10,22.2,4.21,-0.37,-0.02,-0.92,-0.00,0.00,0.00, 4
58060.00,0.0000,0.0000,0.00,0.00,637.46,3810.34,3809.66,-6.19,0.19,22.2,4.21,-0.37,-0.02,-0.91,0.00,0.01,0.01, 4
58082.00,0.0000,0.0000,0.00,0.00,637.56,3809.13,3809.46,-6.24,0.15,22.2,4.21,-0.38,-0.02,-0.91,-0.00,-0.00,0.01, 4
58104.00,0.0000,0.0000,0.00,0.00,637.56,3809.13,3809.30,-6.26,0.12,22.2,4.21,-0.37,-0.02,-0.92,0.00,0.01,0.00, 4
58126.00,0.0000,0.0000,0.00,0.00,637.56,3809.13,3809.15,-6.26,0.12,22.2,4.21,-0.38,-0.02,-0.91,0.00,-0.00,-0.00, 4
58149.00,0.0000,0.0000,0.00,0.00,637.56,3809.13,3809.03,-6.24,0.13,22.2,4.21,-0.37,-0.02,-0.91,0.00,0.00,0.01, 4
58172.00,0.0000,0.0000,0.00,0.00,637.58,3808.89,3808.88,-6.24,0.13,22.2,4.21,-0.37,-0.02,-0.91,-0.01,0.01,-0.00, 4
58194.00,0.0000,0.0000,0.00,0.00,637.58,3808.89,3808.77,-6.22,0.15,22.2,4.21,-0.38,-0.02,-0.91,0.00,-0.01,0.01, 4
58219.00,0.0000,0.0000,0.00,0.00,637.58,3808.89,3808.65,-6.18,0.18,22.2,4.21,-0.37,-0.02,-0.91,-0.00,0.00,0.00, 4
58242.00,0.0000,0.0000,0.00,0.00,637.58,3808.89,3808.56,-6.12,0.23,22.2,4.21,-0.38,-0.03,-0.91,0.00,-0.01,0.00, 4
58264.00,0.0000,0.0000,0.00,0.00,637.67,3807.80,3808.34,-6.20,0.15,22.2,4.21,-0.38,-0.02,-0.92,0.00,0.01,-0.01, 4
58286.00,0.0000,0.0000,0.00,0.00,637.67,3807.80,3808.15,-6.25,0.11,22.2,4.21,-0.38,-0.03,-0.91,0.01,-0.00,0.00, 4
58310.00,0.0000,0.0000,0.00,0.00,637.67,3807.80,3807.97,-6.28,0.08,22.2,4.21,-0.37,-0.02,-0.91,-0.00,0.00,0.01, 4
58334.00,0.0000,0.0000,0.00,0.00,637.67,3807.80,3807.82,-6.28,0.08,22.2,4.21,-0.37,-0.02,-0.92,-0.00,0.01,0.00, 4
58356.00,0.0000,0.0000,0.00,0.00,637.67,3807.80,3807.69,-6.26,0.10,22.2,4.21,-0.37,-0.03,-0.91,0.00,-0.00,0.01, 4
58378.00,0.0000,0.0000,0.00,0.00,637.67,3807.80,3807.59,-6.23,0.12,22.2,4.21,-0.37,-0.03,-0.91,-0.01,-0.00,0.00, 4
58400.00,0.0000,0.0000,0.00,0.00,637.67,3807.80,3807.50,-6.18,0.16,22.2,4.21,-0.37,-0.02,-0.91,-0.00,-0.00,-0.00, 4
58423.00,0.0000,0.0000,0.00,0.00,637.67,3807.80,3807.42,-6.11,0.21,22.2,4.21,-0.37,-0.02,-0.91,-0.00,-0.00,0.01, 4
58446.00,0.0000,0.0000,0.00,0.00,637.76,3806.71,3807.20,-6.18,0.15,22.2,4.21,-0.38,-0.02,-0.92,-0.00,-0.01,0.00, 4
58467.00,0.0000,0.0000,0.00,0.00,637.76,3806.71,3807.02,-6.23,0.11,22.2,4.21,-0.37,-0.02,-0.92,0.00,0.00,0.01, 4
58490.00,0.0000,0.0000,0.00,0.00,637.76,3806.71,3806.86,-6.25,0.09,22.2,4.21,-0.37,-0.02,-0.91,-0.00,-0.00,0.01, 4
58514.00,0.0000,0.0000,0.00,0.00,637.76,3806.71,3806.71,-6.25,0.09,22.2,4.21,-0.37,-0.02,-0.91,0.00,-0.01,0.00, 4
58537.00,0.0000,0.0000,0.00,0.00,637.77,3806.59,3806.56,-6.24,0.09,22.2,4.21,-0.37,-0.02,-0.92,0.01,-0.01,0.01, 4
58559.00,0.0000,0.0000,0.00,0.00,637.77,3806.59,3806.45,-6.22,0.11,22.2,4.21,-0.38,-0.02,-0.91,0.00,-0.01,-0.00, 4
58581.00,0.0000,0.0000,0.00,0.00,637.77,3806.59,3806.35,-6.18,0.14,22.2,4.24,-0.37,-0.02,-0.91,-0.00,-0.00,0.00, 4
58604.00,0.0000,0.0000,0.00,0.00,637.77,3806.59,3806.26,-6.12,0.18,22.2,4.24,-0.37,-0.02,-0.91,0.01,-0.01,0.00, 4
58626.00,0.0000,0.0000,0.00,0.00,637.85,3805.62,3806.05,-6.19,0.13,22.2,4.24,-0.37,-0.03,-0.91,-0.00,0.01,-0.00, 4
58647.00,0.0000,0.0000,0.00,0.00,637.85,3805.62,3805.88,-6.23,0.09,22.2,4.24,-0.38,-0.02,-0.92,0.00,0.01,0.01, 4
58669.00,0.0000,0.0000,0.00,0.00,637.85,3805.62,3805.73,-6.24,0.08,22.2,4.24,-0.38,-0.02,-0.92,0.00,-0.01,0.00, 4
58691.00,0.0000,0.0000,0.00,0.00,637.85,3805.62,3805.59,-6.24,0.08,22.2,4.24,-0.37,-0.02,-0.91,0.00,-0.00,0.00, 4
