Time [ms],Lat,Lng,GPS Alt [m],Sats,Pressure [hPa],Raw Baro Alt [m],Filter Baro Alt [m],Baro Vert Vel [m/s],Baro Vert Acc [m/s^2],Baro Temp [°C],Bat 1 Voltage [V],IMU Acc X [m/s^2],IMU Acc Y [m/s^2],IMU Acc Z [m/s^2],IMU Gyr X [deg/s],IMU Gyr Y [deg/s],IMU Gyr Z [deg/s],State
41447.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.41,0.28,0.18,25.5,4.24,-0.02,-0.02,-1.00,0.00,0.00,0.01, 3
41457.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.41,0.28,0.18,25.5,4.25,-0.02,-0.02,-1.00,0.01,-0.00,-0.00, 3
41467.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.42,0.27,0.17,25.5,4.25,-0.01,-0.02,-1.00,0.00,0.00,-0.00, 3
41478.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.42,0.27,0.16,25.5,4.25,-0.01,-0.02,-1.01,-0.00,0.00,0.01, 3
41489.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.45,0.24,0.14,25.5,4.25,-0.01,-0.02,-1.00,-0.00,0.00,-0.00, 3
41499.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.47,0.21,0.12,25.5,4.25,-0.01,-0.01,-1.00,0.00,-0.01,0.00, 3
41509.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.49,0.19,0.10,25.5,4.25,-0.01,-0.02,-1.00,0.01,-0.01,0.01, 3
41520.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.51,0.17,0.08,25.5,4.25,-0.01,-0.02,-1.00,0.00,-0.01,0.00, 3
41531.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.54,0.14,0.05,25.5,4.25,-0.01,-0.02,-1.00,0.00,0.00,-0.00, 3
41541.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.56,0.12,0.03,25.5,4.25,-0.02,-0.02,-1.00,0.00,0.01,0.01, 3
41551.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.58,0.10,0.01,25.5,4.25,-0.02,-0.02,-1.00,-0.01,-0.00,0.01, 3
41562.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.60,0.08,-0.01,25.5,4.25,-0.01,-0.02,-1.00,0.00,0.00,0.00, 3
41572.00,0.0000,0.0000,0.00,0.00,1013.88,-0.42,-0.59,0.09,0.00,25.5,4.25,-0.01,-0.02,-1.01,0.01,-0.00,0.00, 3
41583.00,0.0000,0.0000,0.00,0.00,1013.88,-0.42,-0.57,0.11,0.02,25.5,4.25,-0.01,-0.02,-1.01,0.01,-0.00,0.00, 3
41594.00,0.0000,0.0000,0.00,0.00,1013.88,-0.42,-0.56,0.12,0.03,25.5,4.25,-0.01,-0.02,-1.00,0.00,-0.00,-0.00, 3
41605.00,0.0000,0.0000,0.00,0.00,1013.88,-0.42,-0.54,0.13,0.04,25.5,4.25,-0.01,-0.02,-1.01,0.00,0.00,0.01, 3
41616.00,0.0000,0.0000,0.00,0.00,1013.88,-0.42,-0.53,0.14,0.05,25.5,4.25,-0.02,-0.02,-1.00,-0.00,0.00,0.00, 3
41626.00,0.0000,0.0000,0.00,0.00,1013.88,-0.42,-0.52,0.15,0.06,25.5,4.25,-0.01,-0.02,-1.00,0.00,0.00,0.00, 3
41636.00,0.0000,0.0000,0.00,0.00,1013.88,-0.42,-0.51,0.16,0.06,25.5,4.25,-0.01,-0.02,-1.00,-0.00,0.00,0.00, 3
41647.00,0.0000,0.0000,0.00,0.00,1013.88,-0.42,-0.50,0.17,0.07,25.5,4.25,-0.02,-0.02,-1.01,0.00,-0.01,0.00, 3
41658.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.53,0.14,0.05,25.5,4.25,-0.02,-0.02,-1.00,0.00,0.00,0.00, 3
41668.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.55,0.12,0.02,25.5,4.25,-0.02,-0.03,-1.00,-0.00,0.01,0.00, 3
41678.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.57,0.09,0.00,25.5,4.25,-0.02,-0.03,-1.01,-0.01,-0.00,0.01, 3
41689.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.59,0.07,-0.02,25.5,4.25,-0.02,-0.03,-1.00,0.01,0.01,0.00, 3
41700.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.59,0.07,-0.02,25.5,4.25,-0.02,-0.03,-1.00,-0.01,0.00,-0.00, 3
41710.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.59,0.07,-0.02,25.5,4.25,-0.02,-0.02,-1.00,-0.00,-0.01,0.00, 3
41720.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.59,0.07,-0.02,25.5,4.25,-0.02,-0.03,-1.01,0.00,0.00,0.01, 3
41731.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.59,0.07,-0.02,25.5,4.25,-0.02,-0.03,-1.00,0.00,-0.00,0.00, 3
41743.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.58,0.08,-0.01,25.5,4.25,-0.02,-0.03,-1.00,0.00,0.00,0.00, 3
41754.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.57,0.09,-0.00,25.5,4.25,-0.02,-0.03,-1.01,-0.01,0.00,0.00, 3
41764.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.57,0.09,0.00,25.5,4.25,-0.02,-0.03,-1.00,0.00,-0.01,0.00, 3
41774.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.56,0.10,0.01,25.5,4.26,-0.02,-0.02,-1.00,0.00,0.00,0.00, 3
41923.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.54,0.11,0.01,25.5,4.26,-0.02,-0.03,-1.00,-0.00,0.01,-0.01, 3
41933.00,0.0000,0.0000,0.00,0.00,1014.16,-2.75,-0.88,-0.24,-0.28,25.5,4.26,-0.01,-0.02,-1.00,0.00,0.01,-0.00, 3
41945.00,0.0000,0.0000,0.00,0.00,1014.16,-2.75,-1.15,-0.50,-0.51,25.5,4.26,-0.01,-0.02,-1.00,-0.01,-0.00,-0.00, 3
41955.00,0.0000,0.0000,0.00,0.00,1014.16,-2.75,-1.37,-0.72,-0.69,25.5,4.26,-0.02,-0.02,-1.01,-0.01,0.01,0.01, 3
41965.00,0.0000,0.0000,0.00,0.00,1014.16,-2.75,-1.55,-0.90,-0.83,25.5,4.26,-0.02,-0.02,-1.00,-0.01,0.01,-0.00, 3
41976.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-1.41,-0.76,-0.71,25.4,4.26,-0.02,-0.01,-1.00,0.01,0.00,0.00, 3
41986.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-1.30,-0.65,-0.61,25.4,4.26,-0.02,-0.02,-1.00,0.00,-0.00,-0.00, 3
41996.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-1.20,-0.55,-0.52,25.4,4.26,-0.01,-0.02,-1.00,-0.00,-0.00,-0.00, 3
42007.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-1.11,-0.47,-0.44,25.4,4.26,-0.01,-0.02,-1.00,-0.00,-0.00,-0.00, 3
42018.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-1.07,-0.42,-0.40,25.4,4.26,-0.01,-0.02,-1.01,0.00,-0.00,0.00, 3
42028.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-1.04,-0.39,-0.37,25.4,4.26,-0.01,-0.02,-1.00,0.00,0.01,0.00, 3
42038.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-1.00,-0.36,-0.34,25.4,4.26,-0.01,-0.02,-1.01,0.00,0.00,0.00, 3
42049.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.97,-0.33,-0.31,25.4,4.26,-0.01,-0.02,-1.01,0.00,0.00,-0.00, 3
42059.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.92,-0.27,-0.26,25.4,4.26,-0.02,-0.02,-1.01,-0.01,0.00,0.00, 3
42069.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.87,-0.22,-0.21,25.4,4.26,-0.01,-0.02,-1.01,-0.01,0.00,-0.00, 3
42079.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.82,-0.17,-0.17,25.4,4.26,-0.01,-0.02,-1.01,-0.01,-0.01,0.00, 3
42091.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.78,-0.13,-0.13,25.4,4.26,-0.01,-0.02,-1.01,-0.00,-0.00,-0.01, 3
42102.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.76,-0.11,-0.11,25.5,4.26,-0.01,-0.02,-1.00,0.00,-0.01,0.01, 3
42112.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.73,-0.09,-0.09,25.5,4.26,-0.01,-0.01,-1.00,0.00,-0.00,0.01, 3
42122.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.71,-0.07,-0.07,25.5,4.24,-0.02,-0.02,-1.00,-0.00,0.00,0.01, 3
42132.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.70,-0.05,-0.06,25.5,4.24,-0.01,-0.02,-1.00,0.00,0.01,0.00, 3
42143.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.68,-0.03,-0.04,25.5,4.24,-0.01,-0.02,-1.00,-0.00,-0.00,0.01, 3
42155.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.69,-0.05,-0.05,25.5,4.24,-0.02,-0.02,-1.01,0.00,0.00,-0.00, 3
42165.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.71,-0.06,-0.06,25.5,4.24,-0.01,-0.02,-1.00,0.00,0.00,0.01, 3
42175.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.72,-0.07,-0.07,25.5,4.24,-0.02,-0.02,-1.01,0.00,-0.00,0.00, 3
42186.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.73,-0.08,-0.08,25.5,4.24,-0.02,-0.02,-1.01,0.00,0.01,0.01, 3
42197.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.71,-0.06,-0.06,25.5,4.24,-0.02,-0.02,-1.01,-0.00,-0.01,0.00, 3
42207.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.69,-0.05,-0.05,25.5,4.24,-0.02,-0.01,-1.00,-0.00,0.01,-0.00, 3
42217.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.68,-0.03,-0.03,25.5,4.24,-0.02,-0.01,-1.01,-0.00,0.00,0.00, 3
42229.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.66,-0.02,-0.02,25.5,4.26,-0.01,-0.02,-1.00,0.00,-0.01,-0.00, 3
42239.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.66,-0.02,-0.02,25.5,4.26,-0.01,-0.02,-1.01,0.00,0.00,0.01, 3
42250.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.66,-0.02,-0.02,25.5,4.26,-0.01,-0.02,-1.01,0.00,-0.00,0.01, 3
42261.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.66,-0.02,-0.02,25.5,4.26,-0.01,-0.02,-1.00,-0.00,0.00,0.01, 3
42272.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.66,-0.02,-0.02,25.5,4.26,-0.02,-0.02,-1.00,-0.00,0.01,0.00, 3
42283.00,0.0000,0.0000,0.00,0.00,1013.85,-0.17,-0.62,0.02,0.02,25.5,4.26,-0.01,-0.02,-1.00,0.00,0.00,0.00, 3
42293.00,0.0000,0.0000,0.00,0.00,1013.85,-0.17,-0.58,0.06,0.05,25.5,4.26,-0.01,-0.01,-1.00,0.00,-0.00,0.01, 3
42303.00,0.0000,0.0000,0.00,0.00,1013.85,-0.17,-0.55,0.10,0.08,25.5,4.26,-0.01,-0.02,-1.00,-0.00,0.00,0.01, 3
42313.00,0.0000,0.0000,0.00,0.00,1013.85,-0.17,-0.51,0.13,0.11,25.5,4.26,-0.02,-0.02,-1.01,-0.00,-0.00,-0.00, 3
42324.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.52,0.12,0.10,25.5,4.26,-0.02,-0.02,-1.00,-0.00,0.00,0.01, 3
42334.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.54,0.11,0.09,25.5,4.25,-0.02,-0.02,-1.00,-0.00,0.00,0.00, 3
42344.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.55,0.10,0.08,25.5,4.25,-0.02,-0.02,-1.00,-0.01,0.00,0.01, 3
42355.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.55,0.09,0.07,25.5,4.25,-0.01,-0.02,-1.00,-0.00,0.01,-0.00, 3
42366.00,0.0000,0.0000,0.00,0.00,1013.95,-1.00,-0.59,0.05,0.04,25.5,4.25,-0.01,-0.02,-1.00,0.01,-0.00,0.01, 3
42376.00,0.0000,0.0000,0.00,0.00,1013.95,-1.00,-0.62,0.02,0.00,25.5,4.25,-0.01,-0.02,-1.01,0.01,0.00,-0.00, 3
42386.00,0.0000,0.0000,0.00,0.00,1013.95,-1.00,-0.66,-0.01,-0.02,25.5,4.25,-0.01,-0.02,-1.01,0.01,-0.01,0.01, 3
42397.00,0.0000,0.0000,0.00,0.00,1013.95,-1.00,-0.68,-0.04,-0.05,25.5,4.25,-0.01,-0.02,-1.00,0.00,-0.01,0.00, 3
42494.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.67,-0.03,-0.04,25.5,4.25,-0.01,-0.01,-1.00,0.01,-0.00,0.00, 3
42504.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.66,-0.02,-0.03,25.5,4.25,-0.02,-0.02,-1.00,-0.00,-0.01,-0.00, 3
42514.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.65,-0.01,-0.02,25.5,4.25,-0.02,-0.03,-1.00,-0.00,-0.00,0.00, 3
42525.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.64,-0.00,-0.01,25.5,4.25,-0.02,-0.02,-1.00,-0.01,0.00,0.00, 3
42535.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.64,0.00,-0.00,25.4,4.25,-0.02,-0.02,-1.00,-0.01,0.01,0.00, 3
42545.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.63,0.01,0.00,25.4,4.25,-0.02,-0.02,-1.01,-0.00,0.00,0.00, 3
42555.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.63,0.02,0.01,25.4,4.25,-0.02,-0.02,-1.00,-0.00,0.00,0.00, 3
42567.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.62,0.02,0.01,25.4,4.25,-0.02,-0.03,-1.00,0.00,-0.01,0.01, 3
42579.00,0.0000,0.0000,0.00,0.00,1013.88,-0.42,-0.60,0.04,0.03,25.4,4.25,-0.02,-0.03,-1.00,-0.01,0.00,0.02, 3
42588.00,0.0000,0.0000,0.00,0.00,1013.88,-0.42,-0.58,0.06,0.04,25.4,4.25,-0.02,-0.03,-1.00,0.01,0.00,0.00, 3
42599.00,0.0000,0.0000,0.00,0.00,1013.88,-0.42,-0.57,0.07,0.06,25.4,4.25,-0.02,-0.02,-1.00,0.00,0.01,0.00, 3
42610.00,0.0000,0.0000,0.00,0.00,1013.88,-0.42,-0.55,0.09,0.07,25.4,4.25,-0.02,-0.02,-1.00,0.00,-0.01,0.02, 3
42620.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.58,0.06,0.05,25.5,4.25,-0.02,-0.02,-1.00,0.01,0.00,-0.00, 3
42630.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.60,0.04,0.03,25.5,4.26,-0.02,-0.03,-1.01,0.00,0.00,0.00, 3
42640.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.62,0.02,0.01,25.5,4.26,-0.02,-0.02,-1.01,0.01,0.00,0.01, 3
42651.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.64,0.00,-0.01,25.5,4.26,-0.02,-0.02,-1.00,-0.00,-0.01,0.01, 3
42661.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.63,0.01,0.00,25.5,4.26,-0.02,-0.03,-1.00,0.00,-0.01,0.00, 3
42671.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.62,0.03,0.01,25.5,4.26,-0.02,-0.02,-1.00,-0.00,-0.00,-0.00, 3
42681.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.60,0.04,0.02,25.5,4.26,-0.02,-0.02,-1.00,-0.00,0.00,0.00, 3
42691.00,0.0000,0.0000,0.00,0.00,1013.89,-0.50,-0.60,0.04,0.03,25.5,4.26,-0.02,-0.03,-1.00,0.01,0.00,0.01, 3
42701.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.61,0.03,0.02,25.5,4.26,-0.02,-0.02,-1.02,-0.00,-0.01,-0.00, 3
42711.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.62,0.02,0.01,25.5,4.26,-0.02,-0.03,-1.01,0.00,0.00,0.00, 3
42721.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.63,0.01,-0.00,25.5,4.26,-0.02,-0.03,-1.00,-0.00,-0.00,0.01, 3
42732.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.64,-0.00,-0.01,25.5,4.25,-0.02,-0.02,-1.00,-0.00,-0.00,-0.00, 3
42741.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.61,0.03,0.01,25.5,4.25,-0.02,-0.02,-1.00,-0.01,0.00,0.01, 3
42751.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.59,0.05,0.03,25.5,4.25,-0.01,-0.02,-1.00,-0.00,0.00,-0.00, 3
42762.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.57,0.07,0.05,25.5,4.25,-0.01,-0.02,-1.00,0.01,0.01,0.00, 3
42774.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.55,0.09,0.07,25.5,4.25,-0.02,-0.02,-1.01,0.00,0.00,-0.00, 3
42785.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.56,0.07,0.05,25.5,4.25,-0.01,-0.02,-1.00,-0.00,0.00,-0.00, 3
42794.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.58,0.06,0.04,25.5,4.25,-0.02,-0.02,-1.01,-0.01,-0.01,-0.00, 3
42804.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.59,0.05,0.03,25.5,4.25,-0.01,-0.02,-1.00,-0.00,-0.00,0.00, 3
42818.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.61,0.03,0.01,25.5,4.25,-0.02,-0.02,-1.01,-0.00,-0.01,0.00, 3
42829.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.60,0.03,0.02,25.5,4.25,-0.01,-0.02,-1.01,0.01,-0.00,0.00, 3
42839.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.60,0.04,0.02,25.5,4.25,-0.02,-0.02,-1.00,0.00,0.00,0.00, 3
42849.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.60,0.04,0.02,25.5,4.25,-0.02,-0.02,-1.00,0.00,0.01,0.01, 3
42861.00,0.0000,0.0000,0.00,0.00,1013.90,-0.58,-0.60,0.04,0.02,25.5,4.25,-0.02,-0.02,-1.00,0.00,-0.00,0.01, 3
42872.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.60,0.03,0.02,25.5,4.25,-0.01,-0.02,-1.00,0.01,-0.00,-0.00, 3
42882.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.61,0.03,0.01,25.5,4.25,-0.02,-0.02,-1.01,0.00,0.01,-0.00, 3
42892.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.61,0.02,0.01,25.5,4.25,-0.02,-0.02,-1.00,0.00,0.00,0.00, 3
42904.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.62,0.02,0.00,25.5,4.25,-0.01,-0.02,-0.98,0.00,-0.01,0.00, 3
42915.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.63,0.01,-0.01,25.5,4.25,-0.02,-0.02,-0.99,-0.02,0.01,0.00, 3
42925.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.64,-0.00,-0.02,25.5,4.25,-0.02,-0.03,-0.99,-0.04,0.00,0.01, 3
42938.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.65,-0.01,-0.03,25.5,4.25,-0.02,-0.03,-1.01,-0.09,-0.01,0.03, 3
42949.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.66,-0.02,-0.03,25.5,4.25,-0.02,-0.02,-1.00,-0.09,-0.01,0.02, 3
42959.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.66,-0.03,-0.04,25.5,4.25,-0.02,-0.02,-1.00,-0.06,-0.01,0.02, 3
42969.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.67,-0.04,-0.05,25.5,4.25,-0.02,-0.02,-1.00,-0.01,-0.01,0.01, 3
42979.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.68,-0.04,-0.05,25.5,4.25,-0.02,-0.02,-1.01,0.04,0.00,-0.00, 3
42990.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.69,-0.05,-0.06,25.5,4.25,-0.02,-0.02,-0.99,0.03,0.01,-0.00, 3
43001.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.69,-0.06,-0.06,25.5,4.25,-0.02,-0.04,-1.01,-0.10,-0.01,0.05, 3
43011.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.70,-0.06,-0.07,25.5,4.25,-0.02,0.05,-0.96,0.06,-0.01,0.12, 3
43020.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.70,-0.07,-0.07,25.5,4.25,-0.04,0.02,-1.01,-0.01,0.00,0.17, 3
43030.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.71,-0.07,-0.07,25.5,4.25,-0.02,0.03,-1.00,-0.26,-0.03,0.22, 3
43040.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.71,-0.08,-0.08,25.5,4.25,-0.05,0.09,-1.03,-0.21,-0.02,0.36, 3
43050.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.71,-0.08,-0.08,25.5,4.25,-0.08,0.20,-1.04,-0.04,0.02,0.60, 3
43192.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.73,-0.09,-0.08,25.5,4.25,-0.28,-0.01,-1.12,-0.82,-3.28,3.95, 3
43202.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.73,-0.10,-0.09,25.5,4.25,-0.30,-0.00,-1.14,-0.46,-3.44,4.34, 3
43213.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.74,-0.10,-0.09,25.5,4.25,-0.37,-0.01,-1.17,-0.00,-3.54,4.76, 3
43223.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.69,-0.05,-0.04,25.4,4.25,-0.40,-0.06,-1.20,0.35,-3.52,5.12, 3
43233.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.64,-0.01,-0.01,25.4,4.25,-0.42,-0.16,-1.26,0.54,-3.43,5.42, 3
43243.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.61,0.03,0.02,25.4,4.25,-0.44,-0.26,-1.27,0.54,-3.32,5.62, 3
43255.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.58,0.06,0.05,25.4,4.25,-0.45,-0.32,-1.25,0.38,-3.17,5.69, 3
43265.00,0.0000,0.0000,0.00,0.00,1013.86,-0.25,-0.54,0.09,0.08,25.4,4.25,-0.51,-0.38,-1.21,0.14,-3.02,5.63, 3
43274.00,0.0000,0.0000,0.00,0.00,1013.86,-0.25,-0.51,0.12,0.11,25.4,4.25,-0.52,-0.45,-1.16,0.03,-2.88,5.44, 3
43285.00,0.0000,0.0000,0.00,0.00,1013.86,-0.25,-0.48,0.15,0.13,25.4,4.26,-0.56,-0.37,-1.06,0.37,-2.71,5.32, 3
43296.00,0.0000,0.0000,0.00,0.00,1013.86,-0.25,-0.46,0.18,0.15,25.4,4.26,-0.56,-0.15,-0.90,1.05,-2.46,5.35, 3
43306.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.48,0.16,0.13,25.4,4.26,-0.53,-0.06,-0.78,1.47,-2.25,5.51, 3
43316.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.49,0.14,0.11,25.4,4.26,-0.49,-0.01,-0.75,1.68,-2.02,5.67, 3
43326.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.51,0.13,0.10,25.4,4.26,-0.45,0.01,-0.67,1.68,-1.81,5.80, 3
43337.00,0.0000,0.0000,0.00,0.00,1013.91,-0.67,-0.52,0.11,0.09,25.4,4.26,-0.46,0.09,-0.65,1.45,-1.53,5.91, 3
43347.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.50,0.13,0.10,25.5,4.26,-0.54,0.12,-0.68,1.19,-1.28,5.86, 3
43357.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.49,0.15,0.12,25.5,4.26,-0.59,0.10,-0.76,1.01,-1.02,5.63, 3
43366.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.47,0.16,0.13,25.5,4.26,-0.61,0.05,-0.86,0.84,-0.68,5.19, 3
43376.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.46,0.17,0.14,25.5,4.26,-0.53,-0.02,-0.89,0.60,-0.47,4.73, 3
43386.00,0.0000,0.0000,0.00,0.00,1013.87,-0.33,-0.45,0.19,0.15,25.5,4.26,-0.44,0.02,-0.89,0.03,-0.20,4.11, 3
43397.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.47,0.16,0.12,25.5,4.26,-0.24,0.13,-0.79,-0.34,0.00,3.58, 3
43407.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.49,0.14,0.10,25.5,4.26,-0.10,0.30,-0.65,-0.22,0.11,3.35, 3
43417.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.51,0.12,0.08,25.5,4.26,-0.01,0.39,-0.60,0.14,0.24,3.20, 3
43428.00,0.0000,0.0000,0.00,0.00,1013.92,-0.75,-0.53,0.10,0.07,25.5,4.26,-0.02,0.48,-0.87,0.30,0.56,2.99, 3
43440.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.56,0.07,0.04,25.5,4.26,-0.06,0.29,-0.65,0.42,0.75,2.79, 3
43451.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.58,0.05,0.02,25.5,4.26,-0.12,0.31,-0.61,0.75,0.93,2.51, 3
43461.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.60,0.03,0.00,25.5,4.26,-0.10,0.28,-0.52,1.10,1.00,2.11, 3
43472.00,0.0000,0.0000,0.00,0.00,1013.93,-0.83,-0.62,0.01,-0.01,25.5,4.26,-0.01,0.27,-0.53,1.46,1.01,1.73, 3
